NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A01,P_CSCF,20260604020000,5,1341,1318,23,830,808,22,36,7,2,2874,133.12,30.99,45.68,13569,12633
IMS-CSCF-A01,P_CSCF,20260604020500,5,1290,1264,26,799,775,24,39,9,2,2766,129.95,33.58,45.17,13050,12321
IMS-CSCF-A01,P_CSCF,20260604020500,5,1290,1264,26,799,775,24,39,9,2,2766,129.95,33.58,45.17,13050,12321
IMS-CSCF-A01,P_CSCF,20260604021000,5,1227,1202,25,759,753,6,23,6,2,2629,138.73,33.62,44.76,12626,11154
IMS-CSCF-A01,P_CSCF,20260604021500,5,1335,1300,35,826,817,9,33,9,2,2861,134.51,33.07,45.13,13767,12207
IMS-CSCF-A01,P_CSCF,20260604022000,5,1170,1163,7,724,713,11,15,3,0,2507,127.44,32.05,47.36,12082,10716
IMS-CSCF-A01,P_CSCF,20260604022500,5,1275,1246,29,789,777,12,32,8,1,2734,135.82,36.68,42.99,13045,11673
IMS-CSCF-A01,P_CSCF,20260604023000,5,1248,1232,16,773,753,20,27,7,2,2675,132.6,32.43,44.52,12851,12114
IMS-CSCF-A01,P_CSCF,20260604023500,5,1292,1270,22,800,784,16,29,7,2,2769,127.99,34.03,45.53,12931,11948
IMS-CSCF-A01,P_CSCF,20260604024000,5,1259,1251,8,779,758,21,23,5,1,2698,135.51,32.81,46.48,12934,12078
IMS-CSCF-A01,P_CSCF,20260604024500,5,1304,1290,14,807,784,23,28,7,2,2794,133.36,34.5,43.11,13242,12224
IMS-CSCF-A01,P_CSCF,20260604025000,5,1282,1274,8,793,778,15,18,4,1,2747,141.33,33.74,44.08,12481,11931
IMS-CSCF-A01,P_CSCF,20260604025500,5,1280,1257,23,792,779,13,28,6,2,2743,126.65,31.83,47.69,12758,11720
IMS-CSCF-A01,P_CSCF,20260604030000,5,1206,1172,34,746,737,9,33,8,2,2584,133.86,32.86,43.48,12388,11666
IMS-CSCF-A01,P_CSCF,20260604030500,5,1239,1225,14,767,761,6,16,3,1,2656,151.98,35.91,46.46,12280,11928
IMS-CSCF-A01,P_CSCF,20260604031000,5,1235,1208,27,765,757,8,27,7,1,2648,130.01,36.13,46.32,12753,11771
IMS-CSCF-A01,P_CSCF,20260604031500,5,1162,1155,7,719,710,9,12,3,1,2490,137.37,32.15,42.77,11329,11055
IMS-CSCF-A01,P_CSCF,20260604032000,5,1326,1301,25,821,800,21,37,7,2,2843,140.25,33.61,45.13,13518,12695
IMS-CSCF-A01,P_CSCF,20260604032500,5,1278,1243,35,791,781,10,33,9,3,2740,128.53,34.66,44.37,12802,11880
IMS-CSCF-A01,P_CSCF,20260604033000,5,1290,1256,34,798,790,8,33,8,1,2765,126.78,35.73,47.17,13223,12123
IMS-CSCF-A01,P_CSCF,20260604033500,5,1271,1249,22,787,778,9,24,6,1,2725,138.74,34.66,42.46,13013,11873
IMS-CSCF-A01,P_CSCF,20260604034000,5,1250,1226,24,774,755,19,33,8,2,2679,136.63,36.91,43.26,12462,12054
IMS-CSCF-A01,P_CSCF,20260604034500,5,1231,1224,7,762,745,17,19,4,1,2638,133.42,33.68,43.76,12528,11406
IMS-CSCF-A01,P_CSCF,20260604035000,5,1214,1207,7,751,733,18,19,5,1,2601,128.14,36.73,44.95,12539,11259
IMS-CSCF-A01,P_CSCF,20260604035500,5,1357,1342,15,840,832,8,18,4,1,2909,131.87,32.04,43.32,13647,12791
IMS-CSCF-A01,P_CSCF,20260604040000,5,1208,1200,8,748,731,17,20,4,1,2590,122.04,32.43,42.43,12091,11360
IMS-CSCF-A01,P_CSCF,20260604040500,5,1312,1297,15,812,796,16,25,5,1,2812,131.13,36.31,42.38,13194,12464
IMS-CSCF-A01,P_CSCF,20260604041000,5,1343,1306,37,831,806,25,49,10,3,2878,131.36,35.42,46.07,13856,12914
IMS-CSCF-A01,P_CSCF,20260604041500,5,1302,1279,23,806,788,18,31,8,2,2791,134.23,35.83,47.12,12960,11881
IMS-CSCF-A01,P_CSCF,20260604042000,5,1290,1272,18,799,790,9,21,5,1,2766,127.07,34.24,43.49,12758,12269
IMS-CSCF-A01,P_CSCF,20260604042500,5,1294,1274,20,801,792,9,22,6,1,2773,125.17,30.39,45.66,12695,11853
IMS-CSCF-A01,P_CSCF,20260604043000,5,1297,1271,26,803,783,20,34,9,3,2780,139.06,29.49,44.38,13097,12452
IMS-CSCF-A01,P_CSCF,20260604043500,5,1345,1316,29,832,824,8,30,6,1,2882,143.41,34.66,45.52,13379,12422
IMS-CSCF-A01,P_CSCF,20260604044000,5,1336,1310,26,827,808,19,35,8,2,2864,127.33,33.55,43.6,13756,12956
IMS-CSCF-A01,P_CSCF,20260604044500,5,1233,1213,20,763,754,9,22,6,1,2642,129.43,31.81,44.05,12653,11797
IMS-CSCF-A01,P_CSCF,20260604045000,5,1294,1261,33,801,793,8,32,7,2,2772,132.53,30.5,44.22,12931,12121
IMS-CSCF-A01,P_CSCF,20260604045500,5,1348,1341,7,834,821,13,16,3,1,2889,133.48,32.92,44.64,13193,12671
IMS-CSCF-A01,P_CSCF,20260604050000,5,1355,1340,15,839,826,13,21,5,2,2904,138.32,36.19,44.79,13886,12983
IMS-CSCF-A01,P_CSCF,20260604050500,5,1358,1347,11,840,822,18,23,5,1,2910,140.09,35.72,45.33,13671,12740
IMS-CSCF-A01,P_CSCF,20260604051000,5,1328,1317,11,822,800,22,25,6,2,2846,142.45,35.39,45.7,13592,12686
IMS-CSCF-A01,P_CSCF,20260604051500,5,1337,1302,35,827,804,23,46,10,2,2865,124.34,36.42,44.65,13631,12375
IMS-CSCF-A01,P_CSCF,20260604052000,5,1399,1365,34,866,847,19,41,10,2,2999,138.39,36.43
IMS-CSCF-A01,P_CSCF,20260604052500,5,1373,1363,10,850,833,17,21,5,1,2943,144.67,34.62,46.02,13602,12827
IMS-CSCF-A01,P_CSCF,20260604053000,5,1357,1334,23,840,826,14,29,7,1,2908,142.48,35.05,40.25,13943,12447
IMS-CSCF-A01,P_CSCF,20260604053500,5,1430,1393,37,885,859,26,50,11,2,3065,137.19,34.6,45.29,14294,13643
IMS-CSCF-A01,P_CSCF,20260604054000,5,1410,1374,36,872,860,12,38,9,1,3021,135.44,37.15,42.61,14096,13556
IMS-CSCF-A01,P_CSCF,20260604054500,5,1366,1345,21,846,821,25,35,8,3,2928,144.28,36.56,44.52,13931,12988
IMS-CSCF-A01,P_CSCF,20260604055000,5,1488,1450,38,921,906,15,42,9,2,3188,135.02,37.37,48.01,15287,13546
IMS-CSCF-A01,P_CSCF,20260604055500,5,1470,1446,24,910,896,14,30,7,1,3150,134.75,35.68,42.77,14969,14071
IMS-CSCF-A01,P_CSCF,20260604060000,5,1419,1407,12,878,854,24,27,7,2,3040,138.4,37.73,43.63,13814,13143
IMS-CSCF-A01,P_CSCF,20260604060500,5,1397,1356,41,865,849,16,43,11,3,2995,127.51,36.49,43.26,14434,12925
IMS-CSCF-A01,P_CSCF,20260604061000,5,1488,1461,27,921,894,27,43,9,2,3189,135.27,34.96,45.41,15367,13684
IMS-CSCF-A01,P_CSCF,20260604061500,5,1527,1500,27,945,934,11,30,6,2,3273,132.04,38.97,46.62,15464,13870
IMS-CSCF-A01,P_CSCF,20260604062000,5,1607,1587,20,995,975,20,31,7,2,3444,145.33,43.89,46.49,16471,15038
IMS-CSCF-A01,P_CSCF,20260604062500,5,1596,1556,40,988,969,19,46,12,1,3420,133.32,39.45,47.94,15658,15047
IMS-CSCF-A01,P_CSCF,20260604063000,5,1574,1548,26,974,957,17,34,7,2,3373,138.25,39.65,44.57,15578,14684
IMS-CSCF-A01,P_CSCF,20260604063500,5,1583,1564,19,980,955,25,33,9,2,3392,133.03,37.02,46.29,15675,14849
IMS-CSCF-A01,P_CSCF,20260604064000,5,1695,1654,41,1049,1018,31,56,13,3,3632,135.33,39.81,47.12,17481,16127
IMS-CSCF-A01,P_CSCF,20260604064500,5,1744,1700,44,1080,1063,17,47,12,2,3738,138.66,39.39,51.31,17282,16901
IMS-CSCF-A01,P_CSCF,20260604065000,5,1727,1713,14,1069,1045,24,29,7,2,3702,146.02,40.97,48.71,17243,15710
IMS-CSCF-A01,P_CSCF,20260604065500,5,1686,1659,27,1044,1031,13,32,7,1,3614,136.8,39.67,46.65,16852,15740
IMS-CSCF-A01,P_CSCF,20260604070000,5,1768,1742,26,1094,1081,13,31,7,1,3789,134.51,40.51,48.44,18012,16514
IMS-CSCF-A01,P_CSCF,20260604070500,5,1755,1711,44,1086,1067,19,48,12,3,3761,136.73,39.89,46.68,17707,16316
IMS-CSCF-A01,P_CSCF,20260604071000,5,1881,1868,13,1164,1140,24,29,7,1,4031,154.6,44.1,45.95,18737,17477
IMS-CSCF-A01,P_CSCF,20260604071500,5,1843,1816,27,1141,1131,10,28,7,2,3949,135.65,37.78,47.29,17947,17074
IMS-CSCF-A01,P_CSCF,20260604072000,5,1964,1943,21,1216,1200,16,30,6,1,4209,129.99,41.38,48.57,19337,18483
IMS-CSCF-A01,P_CSCF,20260604072500,5,2108,2052,56,1305,1277,28,66,16,2,4517,151.94,43.44,49.98,20942,19322
IMS-CSCF-A01,P_CSCF,20260604073000,5,1943,1902,41,1203,1191,12,41,9,3,4165,144.6,42.55,48.14,18960,18080
IMS-CSCF-A01,P_CSCF,20260604073500,5,2001,1980,21,1238,1207,31,41,9,2,4287,138.32,43.5,47.91,20580,19045
IMS-CSCF-A01,P_CSCF,20260604074000,5,2110,2091,19,1306,1272,34,41,10,2,4521,131.48,43.92,50.16,21319,20326
IMS-CSCF-A01,P_CSCF,20260604074500,5,2191,2176,15,1356,1320,36,39,10,2,4695,137.02,43.6,50.12,22671,20818
IMS-CSCF-A01,P_CSCF,20260604075000,5,2146,2124,22,1329,1320,9,25,5,1,4600,146.92,45.93,49.87,22169,20606
IMS-CSCF-A01,P_CSCF,20260604075500,5,2235,2199,36,1384,1361,23,47,11,1,4791,140.44,43.93,48.81,22578,20861
IMS-CSCF-A01,P_CSCF,20260604080000,5,2306,2263,43,1427,1416,11,43,10,1,4943,142.91,45.64,51.23,23077,21226
IMS-CSCF-A01,P_CSCF,20260604080500,5,2387,2332,55,1477,1446,31,68,16,2,5115,150.14,46.75,48.76,24079,22673
IMS-CSCF-A01,P_CSCF,20260604081000,5,2386,2344,42,1477,1450,27,54,13,2,5114,143.28,47.69,49.92,23562,23019
IMS-CSCF-A01,P_CSCF,20260604081500,5,2524,2473,51,1562,1538,24,59,14,2,5408,144.53,47.42,51.94,25028,22892
IMS-CSCF-A01,P_CSCF,20260604082000,5,2455,2421,34,1519,1500,19,41,10,2,5261,144.3,46.8,51.31,24103,22469
IMS-CSCF-A01,P_CSCF,20260604082500,5,2377,2358,19,1471,1436,35,44,9,1,5093,144.41,45.07,49.0,23605,22585
IMS-CSCF-A01,P_CSCF,20260604083000,5,2482,2416,66,1536,1510,26,74,16,2,5319,132.38,49.54,51.38,24401,22796
IMS-CSCF-A01,P_CSCF,20260604083500,5,2472,2439,33,1530,1486,44,61,14,2,5298,142.78,48.83,52.0,24159,23450
IMS-CSCF-A01,P_CSCF,20260604084000,5,2746,2732,14,1699,1665,34,38,8,2,5884,144.59,48.05,49.89,28235,25311
IMS-CSCF-A01,P_CSCF,20260604084500,5,2633,2582,51,1630,1606,24,59,12,4,5642,132.17,50.43,49.07,25893,24071
IMS-CSCF-A01,P_CSCF,20260604085000,5,2576,2547,29,1595,1585,10,32,6,1,5522,151.61,49.03,51.62,26148,23506
IMS-CSCF-A01,P_CSCF,20260604085500,5,2712,2691,21,1679,1669,10,24,6,1,5812,140.16,49.24,52.78,27429,25774
IMS-CSCF-A01,P_CSCF,20260604090000,5,2887,2808,79,1787,1744,43,94,21,7,6186,145.5,54.39,53.14,28971,26614
IMS-CSCF-A01,P_CSCF,20260604090500,5,2792,2729,63,1728,1712,16,63,14,2,5983,141.4,50.63,54.66,28064,25832
IMS-CSCF-A01,P_CSCF,20260604091000,5,2721,2646,75,1684,1663,21,76,17,3,5831,142.16,49.49,52.48,27323,25728
IMS-CSCF-A01,P_CSCF,20260604091500,5,2939,2883,56,1819,1801,18,56,14,4,6298,144.05,53.38,55.19,30062,27003
IMS-CSCF-A01,P_CSCF,20260604092000,5,2946,2904,42,1824,1794,30,55,14,3,6313,141.0,54.72,50.45,30325,28505
IMS-CSCF-A01,P_CSCF,20260604092500,5,3160,3066,94,1956,1939,17,84,21,6,6772,147.53,57.18,54.5,32231,29822
IMS-CSCF-A01,P_CSCF,20260604093000,5,2959,2906,53,1832,1788,44,77,17,3,6342,140.73,55.95,53.29,29893,28478
IMS-CSCF-A01,P_CSCF,20260604093500,5,3083,2999,84,1909,1869,40,97,21,6,6608,148.05,55.55,52.16,30627,28405
IMS-CSCF-A01,P_CSCF,20260604094000,5,3214,3167,47,1990,1960,30,59,15,3,6888,150.94,57.52,54.1,31629,29586
IMS-CSCF-A01,P_CSCF,20260604094500,5,3184,3110,74,1971,1946,25,78,19,2,6824,151.83,58.09,54.16,32535,29946
IMS-CSCF-A01,P_CSCF,20260604095000,5,3194,3119,75,1977,1956,21,77,16,3,6844,151.19,57.81,55.62,32378,29143
IMS-CSCF-A01,P_CSCF,20260604095500,5,3302,3285,17,2044,2012,32,38,9,2,7077,158.07,59.99,53.98,32134,30037
IMS-CSCF-A01,P_CSCF,20260604100000,5,3252,3196,56,2013,1979,34,70,15,5,6969,147.48,56.59,54.61,31699,29531
IMS-CSCF-A01,P_CSCF,20260604100500,5,3246,3176,70,2009,1949,60,101,26,3,6957,157.25,57.45,56.22,32740,29965
IMS-CSCF-A01,P_CSCF,20260604101000,5,3238,3163,75,2005,1971,34,85,19,5,6940,151.14,60.28,53.71,33508,30651
IMS-CSCF-A01,P_CSCF,20260604101500,5,3304,3273,31,2045,2024,21,41,10,1,7081,143.94,60.56,51.19,32332,30229
IMS-CSCF-A01,P_CSCF,20260604102000,5,3314,3240,74,2051,2038,13,70,15,2,7102,144.33,59.49,54.67,33426,31736
IMS-CSCF-A01,P_CSCF,20260604102500,5,3394,3301,93,2101,2065,36,98,25,6,7272,159.44,59.1,52.85,32996,32438
IMS-CSCF-A01,P_CSCF,20260604103000,5,3411,3334,77,2111,2049,62,109,23,7,7309,146.04,60.6,55.0,33685,31540
IMS-CSCF-A01,P_CSCF,20260604103500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260604104000,5,3387,3344,43,2096,2073,23,52,12,2,7258,154.2,59.84,55.49,33901,31959
IMS-CSCF-A01,P_CSCF,20260604104500,5,3209,3182,27,1986,1948,38,53,11,1,6876,156.46,61.92,53.17,32691,29104
IMS-CSCF-A01,P_CSCF,20260604105000,5,3334,3264,70,2064,2015,49,92,22,,7146,157.43,59.27,55.37,33254,32028
IMS-CSCF-A01,P_CSCF,20260604105500,5,3329,3291,38,2060,2038,22,47,10,3,7133,147.52,59.02,54.72,32824,30830
IMS-CSCF-A01,P_CSCF,20260604110000,5,3403,3329,74,2106,2048,58,103,24,5,7293,156.71,60.24,55.52,35189,32261
IMS-CSCF-A01,P_CSCF,20260604110500,5,3146,3118,28,1947,1936,11,30,7,2,6742,155.06,54.62,56.38,31869,30451
IMS-CSCF-A01,P_CSCF,20260604111000,5,3389,3359,30,2098,2085,13,34,7,2,7264,140.07,60.53,54.33,34897,31595
IMS-CSCF-A01,P_CSCF,20260604111500,5,3245,3178,67,2009,1988,21,70,15,3,6955,155.34,60.33,54.36,31817,30305
IMS-CSCF-A01,P_CSCF,20260604112000,5,3325,3300,25,2058,2025,33,46,10,2,7126,160.34,54.45,54.11,34038,30944
IMS-CSCF-A01,P_CSCF,20260604112500,5,3416,3372,44,2115,2093,22,51,11,4,7321,158.67,59.84,55.14,33700,31857
IMS-CSCF-A01,P_CSCF,20260604113000,5,3366,3323,43,2084,2050,34,60,13,4,7214,146.47,59.28,56.76,32977,31313
IMS-CSCF-A01,P_CSCF,20260604113500,5,3539,3468,71,2191,2130,61,102,23,7,7584,152.42,64.91,57.6,36622,33389
IMS-CSCF-A01,P_CSCF,20260604114000,5,3290,3258,32,2036,2021,15,35,9,3,7050,150.4,58.69,52.24,32472,29864
IMS-CSCF-A01,P_CSCF,20260604114500,5,3132,3112,20,1939,1928,11,24,6,1,6711,152.71,58.51,53.55,31895,29164
IMS-CSCF-A01,P_CSCF,20260604115000,5,3284,3240,44,2033,1993,40,65,15,4,7038,153.28,55.27,54.01,31920,31303
IMS-CSCF-A01,P_CSCF,20260604115500,5,3206,3150,56,1984,1974,10,51,13,2,6870,153.54,58.39,55.2,32301,29337
IMS-CSCF-A01,P_CSCF,20260604120000,5,3206,3133,73,1984,1951,33,84,18,4,6870,146.01,55.38,53.23,32871,31096
IMS-CSCF-A01,P_CSCF,20260604120500,5,3184,3157,27,1971,1915,56,66,15,2,6824,149.17,57.77,55.1,31982,29725
IMS-CSCF-A01,P_CSCF,20260604121000,5,3140,3087,53,1944,1927,17,54,12,4,6729,146.07,56.57,53.54,31065,29691
IMS-CSCF-A01,P_CSCF,20260604121500,5,3115,3096,19,1928,1893,35,43,9,2,6676,145.33,54.03,53.0,31158,28353
IMS-CSCF-A01,P_CSCF,20260604122000,5,2972,2903,69,1839,1805,34,83,18,2,6368,154.09,54.84,54.76,30224,27067
IMS-CSCF-A01,P_CSCF,20260604122500,5,3068,2991,77,1899,1883,16,72,18,3,6574,143.91,57.95,53.46,31748,29268
IMS-CSCF-A01,P_CSCF,20260604123000,5,3049,2976,73,1887,1874,13,65,17,4,6535,145.29,58.17,53.47,30926,28132
IMS-CSCF-A01,P_CSCF,20260604123500,5,3147,3105,42,1948,1905,43,67,15,3,6744,152.77,56.89,53.6,31656,29822
IMS-CSCF-A01,P_CSCF,20260604124000,5,2965,2944,21,1835,1810,25,36,7,3,6353,137.81,56.91
IMS-CSCF-A01,P_CSCF,20260604124500,5,3112,3043,69,1926,1897,29,76,18,4,6669,144.51,53.03,54.44,31500,28284
IMS-CSCF-A01,P_CSCF,20260604125000,5,2840,2797,43,1758,1712,46,69,16,4,6085,145.98,53.24,55.55,29399,26109
IMS-CSCF-A01,P_CSCF,20260604125500,5,3137,3072,65,1942,1917,25,70,15,5,6722,147.51,56.85,58.35,31905,30266
IMS-CSCF-A01,P_CSCF,20260604130000,5,2864,2824,40,1773,1760,13,42,9,2,6139,155.58,54.56,52.92,29614,26857
IMS-CSCF-A01,P_CSCF,20260604130500,5,2956,2910,46,1830,1815,15,48,10,3,6335,153.45,53.42
IMS-CSCF-A01,P_CSCF,20260604131000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260604131500,5,2930,2844,86,1814,1803,11,78,17,2,6280,153.51,55.28,52.9,29178,27208
IMS-CSCF-A01,P_CSCF,20260604132000,5,2800,2752,48,1733,1705,28,57,15,4,6002,149.66,53.3,49.42,27320,25753
IMS-CSCF-A01,P_CSCF,20260604132500,5,2771,2725,46,1715,1696,19,51,11,3,5938,151.59,49.41,53.19,28346,25514
IMS-CSCF-A01,P_CSCF,20260604132500,5,2771,2725,46,1715,1696,19,51,11,3,5938,151.59,49.41,53.19,28346,25514
IMS-CSCF-A01,P_CSCF,20260604133000,5,2811,2734,77,1740,1697,43,97,20,3,6024,143.39,53.42,53.23,27690,25890
IMS-CSCF-A01,P_CSCF,20260604133500,5,2886,2841,45,1786,1758,28,57,14,2,6184,147.23,55.48,53.16,28129,26276
IMS-CSCF-A01,P_CSCF,20260604134000,5,2798,2767,31,1732,1710,22,43,9,1,5997,156.44,49.55,52.06,27661,26822
IMS-CSCF-A01,P_CSCF,20260604134500,5,2914,2831,83,1804,1777,27,86,21,3,6246,162.7,52.41,55.28,29944,27595
IMS-CSCF-A01,P_CSCF,20260604135000,5,2728,2653,75,1688,1656,32,84,20,3,5846,148.41,49.62,52.6,28182,25936
IMS-CSCF-A01,P_CSCF,20260604135500,5,2589,2538,51,1602,1572,30,63,15,3,5548,152.54,48.44,50.87,26631,23506
IMS-CSCF-A01,P_CSCF,20260604140000,5,2779,2714,65,1720,1682,38,81,18,4,5955,148.77,53.17,56.29,28754,25381
IMS-CSCF-A01,P_CSCF,20260604140500,5,2704,2646,58,1674,1665,9,52,13,2,5795,141.38,50.6,51.1,26313,24871
IMS-CSCF-A01,P_CSCF,20260604141000,5,2648,2600,48,1639,1610,29,60,15,2,5675,143.08,49.25,52.69,26137,25394
IMS-CSCF-A01,P_CSCF,20260604141500,5,2516,2489,27,1557,1527,30,45,10,2,5392,143.89,48.61,51.25,25509,24038
IMS-CSCF-A01,P_CSCF,20260604142000,5,2723,2696,27,1685,1643,42,53,12,4,5835,140.68,52.23,54.11,27150,26227
IMS-CSCF-A01,P_CSCF,20260604142500,5,2680,2647,33,1659,1626,33,53,12,1,5743,143.19,47.32,52.43,26876,25302
IMS-CSCF-A01,P_CSCF,20260604143000,5,2582,2553,29,1598,1580,18,37,9,1,5534,142.18,51.14,49.78,26411,23960
IMS-CSCF-A01,P_CSCF,20260604143500,5,2431,2408,23,1505,1473,32,43,10,2,5211,146.58,49.62,47.87,24586,22411
IMS-CSCF-A01,P_CSCF,20260604144000,5,2742,2697,45,1697,1684,13,46,10,2,5877,144.44,50.59,54.02,26790,25018
IMS-CSCF-A01,P_CSCF,20260604144500,5,2663,2645,18,1648,1610,38,44,10,2,5706,154.74,48.42,52.67,26876,25478
IMS-CSCF-A01,P_CSCF,20260604145000,5,2494,2480,14,1544,1510,34,38,8,2,5344,145.75,45.72,50.55,25348,23718
IMS-CSCF-A01,P_CSCF,20260604145500,5,2751,2689,62,1703,1666,37,74,19,6,5895,160.18,55.96,49.88,28279,25095
IMS-CSCF-A01,P_CSCF,20260604150000,5,2764,2692,72,1711,1691,20,74,15,3,5923,145.63,51.84,50.71,28611,26395
IMS-CSCF-A01,P_CSCF,20260604150500,5,2609,2539,70,1615,1575,40,85,19,6,5591,147.45,50.14,52.87,25769,23840
IMS-CSCF-A01,P_CSCF,20260604151000,5,2661,2624,37,1647,1608,39,60,14,2,5704,147.62,50.94,53.33,26959,25272
IMS-CSCF-A01,P_CSCF,20260604151500,5,2584,2541,43,1599,1583,16,44,12,3,5538,151.35,50.95,51.21,26211,24514
IMS-CSCF-A01,P_CSCF,20260604152000,5,2504,2490,14,1550,1522,28,33,7,2,5366,151.57,48.41,50.28,24686,24161
IMS-CSCF-A01,P_CSCF,20260604152500,5,2564,2544,20,1587,1565,22,32,8,2,5495,142.27,46.88,52.06,25371,23760
IMS-CSCF-A01,P_CSCF,20260604153000,5,2515,2501,14,1557,1536,21,26,7,2,5390,147.53,52.67,48.81,24913,23115
IMS-CSCF-A01,P_CSCF,20260604153500,5,2753,2720,33,1704,1657,47,62,14,4,5900,139.25,54.68,52.45,26914,24964
IMS-CSCF-A01,P_CSCF,20260604154000,5,2590,2575,15,1603,1567,36,40,10,1,5551,150.52,53.29,52.64,25290,24839
IMS-CSCF-A01,P_CSCF,20260604154500,5,2669,2629,40,1652,1623,29,52,13,4,5719,154.97,51.15,51.71,26814,25202
IMS-CSCF-A01,P_CSCF,20260604155000,5,2655,2582,73,1644,1598,46,93,20,6,5690,137.75,45.62,52.08,26896,24738
IMS-CSCF-A01,P_CSCF,20260604155500,5,2650,2592,58,1640,1611,29,70,15,2,5678,152.98,47.07,55.69,26084,24451
IMS-CSCF-A01,P_CSCF,20260604160000,5,2866,2790,76,1774,1756,18,74,15,5,6142,145.33,51.88,55.18,29444,27092
IMS-CSCF-A01,P_CSCF,20260604160500,5,2750,2678,72,1702,1664,38,83,21,6,5894,133.92,54.25,53.25,28225,25338
IMS-CSCF-A01,P_CSCF,20260604161000,5,2883,2836,47,1784,1756,28,59,13,3,6178,159.9,55.94,54.78,28911,26209
IMS-CSCF-A01,P_CSCF,20260604161500,5,2576,2562,14,1594,1574,20,27,6,1,5520,137.28,51.68,51.77,25059,24164
IMS-CSCF-A01,P_CSCF,20260604162000,5,2883,2797,86,1785,1750,35,93,22,6,6179,150.44,53.08,52.49,28347,26961
