NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A02,S_CSCF,20260601051500,5,971,966,5,601,597,4,7,2,0,2081,122.03,28.85,41.51,9759,8810
IMS-CSCF-A02,S_CSCF,20260601052000,5,983,971,12,608,604,4,12,3,1,2107,123.15,27.74,42.52,10149,9013
IMS-CSCF-A02,S_CSCF,20260601052500,5,1042,1024,18,645,632,,23,6,2,2233,135.37,29.81,45.11,10411,9542
IMS-CSCF-A02,S_CSCF,20260601053000,5,1045,1019,26,647,630,17,35,7,1,2240,135.46,30.69,43.7,10348,9510
IMS-CSCF-A02,S_CSCF,20260601053500,5,1019,1004,15,631,627,4,14,4,1,2185,124.74,33.19,41.39,10294,9562
IMS-CSCF-A02,S_CSCF,20260601054000,5,1129,1102,27,699,680,19,35,9,2,2420,128.25,32.06,44.6,11513,10637
IMS-CSCF-A02,S_CSCF,20260601054500,5,1032,1022,10,639,621,18,21,5,2,2213,127.17,28.62,42.82,10615,9969
IMS-CSCF-A02,S_CSCF,20260601055000,5,1042,1037,5,645,635,10,12,3,0,2234,129.5,30.68,44.34,10125,9622
IMS-CSCF-A02,S_CSCF,20260601055500,5,1054,1024,30,652,643,9,31,7,1,2259,138.58,33.09,43.03,10658,10020
IMS-CSCF-A02,S_CSCF,20260601060000,5,1095,1068,27,678,672,6,25,6,2,2347,126.39,31.41,42.83,10791,10087
IMS-CSCF-A02,S_CSCF,20260601060500,5,1103,1097,6,683,663,20,20,5,1,2365,125.56,32.64,43.17,10995,10693
IMS-CSCF-A02,S_CSCF,20260601061000,5,1101,1069,32,682,669,13,34,9,2,2360,122.42,33.75,45.72,10971,10106
IMS-CSCF-A02,S_CSCF,20260601061500,5,1148,1132,16,710,697,13,23,5,1,2460,143.31,31.28,43.02,11863,10767
IMS-CSCF-A02,S_CSCF,20260601062000,5,1160,1151,9,718,707,11,15,4,1,2487,133.05,34.01,42.45,11938,11138
IMS-CSCF-A02,S_CSCF,20260601062500,5,1146,1115,31,709,689,20,41,9,1,2457,136.54,37.19,44.28,11817,10712
IMS-CSCF-A02,S_CSCF,20260601063000,5,1176,1161,15,728,721,7,17,4,1,2520,141.23,32.99,43.75,11629,11375
IMS-CSCF-A02,S_CSCF,20260601063500,5,1221,1209,12,756,738,18,23,5,2,2617,135.19,35.06,42.62,12601,11614
IMS-CSCF-A02,S_CSCF,20260601064000,5,1167,1160,7,722,718,4,8,2,1,2501,125.76,34.32,44.37,11564,11297
IMS-CSCF-A02,S_CSCF,20260601064500,5,1221,1199,22,756,734,22,33,9,2,2618,124.71,32.91,44.15,12047,11208
IMS-CSCF-A02,S_CSCF,20260601065000,5,1264,1227,37,783,762,21,46,10,2,2710,131.79,36.21,42.05,12388,12069
IMS-CSCF-A02,S_CSCF,20260601065500,5,1184,1173,11,733,722,11,17,4,1,2538,140.82,32.93,44.83,12198,11255
IMS-CSCF-A02,S_CSCF,20260601070000,5,1292,1257,35,800,793,7,32,8,2,2770,137.19,31.85,45.31,13179,12113
IMS-CSCF-A02,S_CSCF,20260601070500,5,1325,1295,30,820,800,20,38,9,3,2840,136.46,33.3,46.71,13198,12392
IMS-CSCF-A02,S_CSCF,20260601070500,5,1325,1295,30,820,800,20,38,9,3,2840,136.46,33.3,46.71,13198,12392
IMS-CSCF-A02,S_CSCF,20260601071000,5,1328,1290,38,822,804,18,44,10,2,2846,126.54,34.23,42.35,13702,12380
IMS-CSCF-A02,S_CSCF,20260601071500,5,1273,1243,30,788,777,11,31,8,2,2728,128.03,35.15,45.24,12560,11589
IMS-CSCF-A02,S_CSCF,20260601072000,5,1337,1319,18,827,813,14,26,5,1,2866,135.96,32.18,48.04,13113,12372
IMS-CSCF-A02,S_CSCF,20260601072500,5,1423,1382,41,881,863,18,46,11,2,3049,131.76,33.73,46.19,13921,13012
IMS-CSCF-A02,S_CSCF,20260601073000,5,1412,1378,34,874,865,9,33,8,2,3027,139.3,31.49,44.27,14155,13043
IMS-CSCF-A02,S_CSCF,20260601073500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A02,S_CSCF,20260601074000,5,1579,1568,11,977,954,23,27,6,1,3384,132.7,38.07
IMS-CSCF-A02,S_CSCF,20260601074500,5,1479,1463,16,915,888,27,34,8,1,3170,134.8,36.88,46.91,14652,14046
IMS-CSCF-A02,S_CSCF,20260601075000,5,1483,1470,13,918,913,5,14,3,1,3178,116.6,37.85,44.58,14893,13873
IMS-CSCF-A02,S_CSCF,20260601075500,5,1563,1521,42,968,947,21,49,12,2,3351,136.31,39.49,48.44,15257,14951
IMS-CSCF-A02,S_CSCF,20260601080000,5,1640,1623,17,1015,1004,11,22,5,1,3514,144.71,36.27,48.31,16061,15667
IMS-CSCF-A02,S_CSCF,20260601080500,5,1699,1655,44,1051,1043,8,41,10,1,3641,140.26,40.09,48.7,16721,15781
IMS-CSCF-A02,S_CSCF,20260601081000,5,1702,1663,39,1054,1040,14,42,10,1,3648,135.4,37.67,47.1,16667,15574
IMS-CSCF-A02,S_CSCF,20260601081500,5,1779,1746,33,1101,1093,8,32,7,2,3812,133.18,41.61
IMS-CSCF-A02,S_CSCF,20260601082000,5,1654,1621,33,1024,1012,12,36,8,1,3545,138.61,39.95,44.99,16950,15056
IMS-CSCF-A02,S_CSCF,20260601082500,5,1677,1661,16,1038,1008,30,35,8,3,3594,116.7,37.91,47.03,16535,16231
IMS-CSCF-A02,S_CSCF,20260601083000,5,1741,1702,39,1077,1059,18,45,10,2,3731,137.69,39.46,48.3,17684,16409
IMS-CSCF-A02,S_CSCF,20260601083500,5,1888,1854,34,1169,1144,25,47,10,2,4047,145.6,42.6,51.77,18672,17460
IMS-CSCF-A02,S_CSCF,20260601084000,5,1892,1857,35,1171,1149,22,45,10,2,4056,140.14,43.26,48.02,19290,18330
IMS-CSCF-A02,S_CSCF,20260601084500,5,1926,1876,50,1192,1164,28,59,15,4,4128,142.15,42.37,47.36,19400,18530
IMS-CSCF-A02,S_CSCF,20260601085000,5,1936,1904,32,1199,1166,33,51,12,2,4150,135.59,42.91,49.12,19258,17623
IMS-CSCF-A02,S_CSCF,20260601085500,5,2026,1996,30,1254,1242,12,33,8,1,4342,137.41,42.83,47.73,19817,19540
IMS-CSCF-A02,S_CSCF,20260601090000,5,2001,1963,38,1239,1207,32,54,12,4,4289,141.96,42.68,49.46,20013,18835
IMS-CSCF-A02,S_CSCF,20260601090500,5,2072,2031,41,1283,1270,13,41,10,3,4441,133.39,43.92,48.71,20887,20052
IMS-CSCF-A02,S_CSCF,20260601091000,5,2086,2033,53,1291,1272,19,57,12,3,4471,137.81,47.82,49.1,20397,19168
IMS-CSCF-A02,S_CSCF,20260601091500,5,2053,2042,11,1270,1261,9,15,4,1,4399,146.39,44.76,48.24,20626,19828
IMS-CSCF-A02,S_CSCF,20260601092000,5,2003,1977,26,1240,1212,28,42,10,2,4292,134.2,44.75,49.03,19508,18460
IMS-CSCF-A02,S_CSCF,20260601092500,5,2101,2048,53,1300,1267,33,68,15,3,4502,140.98,44.31,46.65,21581,19698
IMS-CSCF-A02,S_CSCF,20260601093000,5,2056,2000,56,1272,1251,21,60,15,2,4406,140.43,41.04,47.01,19990,19607
IMS-CSCF-A02,S_CSCF,20260601093500,5,2181,2131,50,1350,1343,7,45,9,3,4674,141.8,46.11,47.77,21592,20296
IMS-CSCF-A02,S_CSCF,20260601094000,5,2337,2301,36,1446,1422,24,46,11,3,5008,141.84,46.3,49.63,23125,22596
IMS-CSCF-A02,S_CSCF,20260601094500,5,2358,2346,12,1459,1428,31,33,8,2,5052,143.45,48.26,49.87,22967,22534
IMS-CSCF-A02,S_CSCF,20260601095000,5,2244,2187,57,1389,1369,20,60,13,4,4809,139.21,46.27,53.76,22360,20363
IMS-CSCF-A02,S_CSCF,20260601095500,5,2316,2301,15,1433,1419,14,22,6,1,4962,142.14,42.88,48.37,22637,21200
IMS-CSCF-A02,S_CSCF,20260601100000,5,2305,2248,57,1426,1385,41,79,17,2,4939,133.2,46.87,51.22,22587,21604
IMS-CSCF-A02,S_CSCF,20260601100500,5,2315,2279,36,1433,1424,9,35,8,2,4962,148.4,46.39,49.68,23617,21207
IMS-CSCF-A02,S_CSCF,20260601101000,5,2410,2342,68,1491,1482,9,59,15,3,5164,141.83,46.63,49.98,24207,23178
IMS-CSCF-A02,S_CSCF,20260601101500,5,2388,2365,23,1478,1462,16,29,8,2,5118,140.34,48.11,49.22,23635,22668
IMS-CSCF-A02,S_CSCF,20260601102000,5,2419,2378,41,1497,1489,8,39,8,2,5184,144.19,46.68,54.58,24162,23245
IMS-CSCF-A02,S_CSCF,20260601102500,5,2232,2208,24,1381,1352,29,42,9,2,4783,144.27,44.47,47.8,22757,20303
IMS-CSCF-A02,S_CSCF,20260601103000,5,2370,2313,57,1467,1439,28,67,16,2,5079,146.08,47.23,51.97,24438,22777
IMS-CSCF-A02,S_CSCF,20260601103500,5,2487,2441,46,1539,1494,45,72,16,3,5330,145.57,47.8,50.85,25013,23680
IMS-CSCF-A02,S_CSCF,20260601104000,5,2407,2336,71,1490,1465,25,74,17,5,5158,143.65,48.78,47.1,23462,21970
IMS-CSCF-A02,S_CSCF,20260601104500,5,2353,2336,17,1456,1434,22,31,6,2,5042,146.34,46.49,51.83,23796,21444
IMS-CSCF-A02,S_CSCF,20260601105000,5,2536,2507,29,1570,1539,31,49,10,1,5436,141.42,47.74,52.58,25024,23366
IMS-CSCF-A02,S_CSCF,20260601105500,5,2336,2290,46,1446,1403,43,68,17,4,5006,151.09,46.7,49.84,24164,21505
IMS-CSCF-A02,S_CSCF,20260601110000,5,2437,2391,46,1508,1470,38,66,14,4,5222,138.47,49.05,48.08,25238,22558
IMS-CSCF-A02,S_CSCF,20260601110500,5,2485,2411,74,1538,1526,12,68,15,3,5325,130.48,50.33,52.06,24873,23453
IMS-CSCF-A02,S_CSCF,20260601111000,5,2316,2290,26,1433,1403,30,43,10,3,4963,144.93,46.19,50.79,23130,22423
IMS-CSCF-A02,S_CSCF,20260601111500,5,2409,2337,72,1491,1467,24,74,17,5,5162,145.99,48.66,50.75,24074,22298
IMS-CSCF-A02,S_CSCF,20260601112000,5,2572,2549,23,1592,1571,21,34,8,2,5512,148.06,48.86,51.3,25089,24963
IMS-CSCF-A02,S_CSCF,20260601112500,5,2473,2442,31,1531,1489,42,59,13,1,5299,151.18,49.79,52.5,24357,23538
IMS-CSCF-A02,S_CSCF,20260601113000,5,2313,2263,50,1431,1398,33,65,15,3,4956,145.37,43.29,53.78,23015,21558
IMS-CSCF-A02,S_CSCF,20260601113500,5,2343,2287,56,1450,1436,14,55,14,1,5021,133.31,46.21,49.35,24128,21634
IMS-CSCF-A02,S_CSCF,20260601114000,5,2335,2280,55,1446,1424,22,58,15,4,5005,135.57,47.44,53.46,24130,22298
IMS-CSCF-A02,S_CSCF,20260601114500,5,2405,2348,57,1489,1456,33,70,17,3,5154,139.52,46.07,49.71,24085,21936
IMS-CSCF-A02,S_CSCF,20260601115000,5,2345,2290,55,1452,1412,40,74,16,5,5026,144.04,45.71,49.45,23576,21828
IMS-CSCF-A02,S_CSCF,20260601115500,5,2474,2422,52,1532,1516,16,51,13,4,5303,147.05,48.5,51.28,25356,23581
IMS-CSCF-A02,S_CSCF,20260601120500,5,2288,2228,60,1416,1378,38,77,16,5,4902,129.72,45.83,50.98,22585,21900
IMS-CSCF-A02,S_CSCF,20260601121000,5,2354,2307,47,1457,1447,10,43,11,3,5046,140.15,43.84,52.51,24050,22309
IMS-CSCF-A02,S_CSCF,20260601121500,5,2360,2313,47,1461,1428,33,61,14,5,5057,148.11,45.82,48.32,23439,22649
IMS-CSCF-A02,S_CSCF,20260601122000,5,2218,2155,63,1373,1347,26,67,18,4,4754,148.17,42.84,47.99,22966,20836
IMS-CSCF-A02,S_CSCF,20260601122500,5,2207,2150,57,1366,1350,16,56,13,4,4729,147.05,47.14,50.32,22652,20818
IMS-CSCF-A02,S_CSCF,20260601123000,5,2212,2152,60,1369,1342,27,66,16,5,4741,147.92,46.14,53.17,21647,20588
IMS-CSCF-A02,S_CSCF,20260601123500,5,2253,2205,48,1395,1379,16,50,12,2,4829,140.75,46.82,48.67,22759,20612
IMS-CSCF-A02,S_CSCF,20260601124000,5,2188,2160,28,1354,1343,11,30,7,2,4689,147.16,44.16,52.16,21628,20562
IMS-CSCF-A02,S_CSCF,20260601124500,5,2179,2161,18,1349,1326,23,32,8,1,4670,141.09,47.27,48.4,21355,20678
IMS-CSCF-A02,S_CSCF,20260601125000,5,2203,2159,44,1364,1326,38,63,15,4,4722,131.91,46.98,49.98,22738,19983
IMS-CSCF-A02,S_CSCF,20260601125500,5,2131,2085,46,1319,1310,9,43,9,3,4566,146.85,47.58,50.41,21137,20326
IMS-CSCF-A02,S_CSCF,20260601130000,5,2077,2058,19,1286,1265,21,31,7,2,4452,132.18,42.91,44.4,21255,19295
IMS-CSCF-A02,S_CSCF,20260601130000,5,2077,2058,19,1286,1265,21,31,7,2,4452,132.18,42.91,44.4,21255,19295
IMS-CSCF-A02,S_CSCF,20260601130500,5,2045,1986,59,1266,1231,35,74,17,3,4382,131.71,40.89,48.45,20739,19330
IMS-CSCF-A02,S_CSCF,20260601131000,5,2067,2048,19,1279,1254,25,34,8,2,4430,127.97,43.54,49.66,20109,20037
IMS-CSCF-A02,S_CSCF,20260601131500,5,2026,1991,35,1254,1227,27,48,12,2,4341,137.96,46.37,49.68,20938,18591
IMS-CSCF-A02,S_CSCF,20260601132000,5,1970,1951,19,1219,1204,15,26,6,2,4221,137.6,43.4,48.3,19498,18035
IMS-CSCF-A02,S_CSCF,20260601132500,5,2026,1995,31,1254,1231,23,42,11,1,4343,140.92,44.25,50.94,19854,19224
IMS-CSCF-A02,S_CSCF,20260601133000,5,1991,1941,50,1233,1196,37,67,17,3,4268,142.16,42.87,49.08,20162,18723
IMS-CSCF-A02,S_CSCF,20260601133500,5,1980,1929,51,1225,1208,17,52,13,3,4243,129.84,39.1,50.64,19978,18592
IMS-CSCF-A02,S_CSCF,20260601134000,5,1962,1935,27,1214,1203,11,29,7,2,4204,142.35,42.72,49.82,19593,18355
IMS-CSCF-A02,S_CSCF,20260601134500,5,1932,1887,45,1196,1167,29,60,12,2,4141,133.16,43.18,47.66,19619,17767
IMS-CSCF-A02,S_CSCF,20260601135000,5,1890,1880,10,1170,1158,12,17,4,1,4050,136.9,40.2,46.16,18947,18073
IMS-CSCF-A02,S_CSCF,20260601135500,5,1924,1900,24,1191,1158,33,44,10,3,4124,148.31,42.3,50.11,18844,17672
IMS-CSCF-A02,S_CSCF,20260601140000,5,1971,1938,33,1220,1207,13,37,8,1,4223,136.28,43.62,47.02,19502,18973
IMS-CSCF-A02,S_CSCF,20260601140500,5,1803,1789,14,1116,1107,9,18,4,1,3864,143.2,40.66,46.04,17900,17007
IMS-CSCF-A02,S_CSCF,20260601141000,5,1936,1894,42,1198,1192,6,38,8,2,4149,139.87,41.13,46.05,19288,18000
IMS-CSCF-A02,S_CSCF,20260601141500,5,1856,1817,39,1149,1115,34,56,14,3,3979,130.87,39.6,48.19,19084,16829
IMS-CSCF-A02,S_CSCF,20260601142000,5,1875,1821,54,1161,1134,27,63,14,4,4019,133.05,41.19,46.96,19146,17625
IMS-CSCF-A02,S_CSCF,20260601142500,5,1790,1766,24,1108,1085,23,35,9,3,3836,147.74,40.24,50.66,18524,16454
IMS-CSCF-A02,S_CSCF,20260601143000,5,1899,1844,55,1176,1162,14,55,12,2,4071,137.09,42.45,45.43,18543,17708
IMS-CSCF-A02,S_CSCF,20260601143500,5,1912,1898,14,1183,1156,27,31,8,2,4098,149.75,42.59,48.32,19249,17338
IMS-CSCF-A02,S_CSCF,20260601144000,5,1846,1825,21,1143,1119,24,35,8,2,3956,137.65,42.27,45.38,18388,17489
IMS-CSCF-A02,S_CSCF,20260601144500,5,1943,1926,17,1203,1190,13,23,6,1,4164,144.16,42.33,46.23,19191,17807
IMS-CSCF-A02,S_CSCF,20260601145000,5,1991,1947,44,1233,1199,34,61,13,4,4268,130.97,42.71,50.14,20254,19183
IMS-CSCF-A02,S_CSCF,20260601145500,5,1815,1766,49,1123,1112,11,47,11,2,3889,130.79,44.44,45.39,18346,17398
IMS-CSCF-A02,S_CSCF,20260601150000,5,1927,1870,57,1192,1171,21,60,14,4,4129,142.23,44.17,49.91,18898,18203
IMS-CSCF-A02,S_CSCF,20260601150500,5,1845,1822,23,1142,1111,31,42,9,3,3953,147.93,42.05,45.58,18145,17319
IMS-CSCF-A02,S_CSCF,20260601151000,5,1988,1960,28,1231,1203,28,42,11,3,4261,150.44,41.35,49.91,20514,18632
IMS-CSCF-A02,S_CSCF,20260601151500,5,1873,1849,24,1159,1141,18,34,7,1,4015,128.62,39.83,48.45,18622,18101
IMS-CSCF-A02,S_CSCF,20260601152000,5,1860,1850,10,1151,1117,34,35,8,1,3987,144.92,38.21,48.42,18984,16874
IMS-CSCF-A02,S_CSCF,20260601152500,5,1849,1796,53,1144,1131,13,54,11,1,3963,146.87,45.78,47.57,18342,17520
IMS-CSCF-A02,S_CSCF,20260601153000,5,1902,1857,45,1177,1157,20,51,11,3,4075,134.05,42.44,48.92,19320,17629
IMS-CSCF-A02,S_CSCF,20260601153500,5,1773,1727,46,1097,1067,30,61,12,3,3800,137.67,41.95,47.1,18050,17002
IMS-CSCF-A02,S_CSCF,20260601154000,5,1984,1926,58,1228,1193,35,72,18,3,4252,134.41,41.76,47.97,19553,18697
IMS-CSCF-A02,S_CSCF,20260601154500,5,1937,1884,53,1199,1186,13,50,13,3,4152,138.09,46.15,46.68,19204,17880
IMS-CSCF-A02,S_CSCF,20260601155000,5,1875,1830,45,1160,1135,25,56,12,2,4017,132.82,40.61,47.22,18232,17008
IMS-CSCF-A02,S_CSCF,20260601155500,5,1947,1935,12,1205,1180,25,28,7,2,4173,139.91,41.82,47.41,19641,18098
IMS-CSCF-A02,S_CSCF,20260601160000,5,1969,1950,19,1219,1192,27,37,8,1,4219,135.43,42.66,49.27,20029,18438
IMS-CSCF-A02,S_CSCF,20260601160500,5,1887,1869,18,1168,1161,7,19,5,1,4044,144.06,44.08,47.13,18400,17890
IMS-CSCF-A02,S_CSCF,20260601161000,5,1991,1933,58,1232,1212,20,61,14,3,4266,139.55,42.08
IMS-CSCF-A02,S_CSCF,20260601161500,5,2055,2026,29,1272,1255,17,35,9,2,4404,138.22,45.95,47.75,21151,18986
IMS-CSCF-A02,S_CSCF,20260601162000,5,2068,2035,33,1280,1255,25,44,11,3,4432,147.86,44.2,49.7,21209,19820
IMS-CSCF-A02,S_CSCF,20260601162500,5,1991,1967,24,1233,1201,32,44,11,1,4268,136.26,43.84,49.17,20629,18474
IMS-CSCF-A02,S_CSCF,20260601163000,5,2068,2046,22,1280,1259,21,34,7,2,4433,138.55,44.07,47.17,20403,19226
