NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A01,P_CSCF,20260605022500,5,1253,1233,20,775,754,21,33,7,1,2685,135.35,36.1,43.38,12344,11707
IMS-CSCF-A01,P_CSCF,20260605023000,5,1265,1252,13,783,762,21,27,6,1,2711,130.71,32.75,45.4,12939,11862
IMS-CSCF-A01,P_CSCF,20260605023500,5,1257,1233,24,778,769,9,26,6,1,2695,130.4,33.68,41.53,12713,11624
IMS-CSCF-A01,P_CSCF,20260605024000,5,1176,1165,11,728,722,6,13,3,1,2520,129.57,29.91,43.92,11676,10776
IMS-CSCF-A01,P_CSCF,20260605024500,5,1253,1216,37,775,763,12,36,10,3,2686,125.57,31.42,43.86,12717,11431
IMS-CSCF-A01,P_CSCF,20260605025000,5,1227,1196,31,760,756,4,27,6,2,2631,136.15,34.32,44.95,12354,11572
IMS-CSCF-A01,P_CSCF,20260605025500,5,1254,1238,16,776,771,5,16,4,1,2688,127.5,30.75,45.81,12770,12143
IMS-CSCF-A01,P_CSCF,20260605030000,5,1208,1190,18,748,742,6,18,5,1,2589,134.73,32.14,44.99,11887,11088
IMS-CSCF-A01,P_CSCF,20260605030500,5,1289,1278,11,798,789,9,16,4,0,2763,121.27,37.91,42.96,12768,12416
IMS-CSCF-A01,P_CSCF,20260605031000,5,1187,1168,19,734,729,5,19,4,1,2543,131.69,27.91,46.31,12091,11104
IMS-CSCF-A01,P_CSCF,20260605031500,5,1238,1206,32,766,757,9,31,8,2,2654,139.71,33.02,46.44,12656,11408
IMS-CSCF-A01,P_CSCF,20260605032000,5,1319,1286,33,816,802,14,37,8,2,2827,122.7,36.73,44.31,13661,12737
IMS-CSCF-A01,P_CSCF,20260605032500,5,1275,1241,34,789,780,9,34,7,2,2733,130.95,36.03,45.42,13013,12103
IMS-CSCF-A01,P_CSCF,20260605033000,5,1241,1210,31,768,748,20,40,9,2,2661,141.87,31.63,46.51,12264,11994
IMS-CSCF-A01,P_CSCF,20260605033500,5,1307,1293,14,809,800,9,18,4,1,2800,131.76,34.28,48.46,13171,12662
IMS-CSCF-A01,P_CSCF,20260605034000,5,1348,1329,19,834,810,24,35,7,1,2889,131.76,34.52,43.93,13278,12921
IMS-CSCF-A01,P_CSCF,20260605034500,5,1293,1283,10,801,793,8,14,3,1,2772,135.38,35.04,43.7,13021,12091
IMS-CSCF-A01,P_CSCF,20260605035000,5,1229,1200,29,761,739,22,38,10,3,2634,137.19,33.31,44.87,12528,11315
IMS-CSCF-A01,P_CSCF,20260605035500,5,1333,1314,19,825,810,15,27,6,1,2857,145.94,33.2,44.23,13770,12561
IMS-CSCF-A01,P_CSCF,20260605040000,5,1310,1294,16,811,797,14,23,5,2,2808,147.08,36.03,43.23,13291,12705
IMS-CSCF-A01,P_CSCF,20260605040500,5,1250,1226,24,774,758,16,30,8,2,2679,129.53,34.72,45.32,12596,11678
IMS-CSCF-A01,P_CSCF,20260605041000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260605041500,5,1243,1225,18,769,758,11,23,5,1,2665,131.22,35.06,43.31,12253,11709
IMS-CSCF-A01,P_CSCF,20260605042000,5,1259,1233,26,779,758,21,37,9,1,2698,120.37,32.98,44.27,12847,12065
IMS-CSCF-A01,P_CSCF,20260605042500,5,1317,1306,11,815,795,20,23,6,2,2824,124.57,36.08,44.88,13162,12465
IMS-CSCF-A01,P_CSCF,20260605043000,5,1291,1265,26,799,785,14,31,7,2,2767,136.96,32.58,44.05,13267,12190
IMS-CSCF-A01,P_CSCF,20260605043500,5,1347,1338,9,833,824,9,14,3,1,2886,134.53,36.37,45.07,13853,12376
IMS-CSCF-A01,P_CSCF,20260605044000,5,1294,1286,8,801,782,19,21,5,1,2773,129.35,36.33,45.04,12818,11921
IMS-CSCF-A01,P_CSCF,20260605044500,5,1282,1264,18,793,789,4,17,4,1,2748,137.95,31.76,43.99,12712,11624
IMS-CSCF-A01,P_CSCF,20260605045000,5,1361,1321,40,843,837,6,35,9,2,2918,124.51,35.67,47.18,13511,13122
IMS-CSCF-A01,P_CSCF,20260605045500,5,1322,1296,26,818,794,24,40,9,1,2833,143.74,33.51,44.72,13512,12546
IMS-CSCF-A01,P_CSCF,20260605050000,5,1346,1309,37,833,819,14,39,10,2,2884,141.57,34.89,45.24,13933,12626
IMS-CSCF-A01,P_CSCF,20260605050500,5,1312,1297,15,812,791,21,28,6,2,2812,135.9,37.95,46.78,13087,12231
IMS-CSCF-A01,P_CSCF,20260605051000,5,1416,1380,36,876,855,21,44,10,3,3034,127.89,34.73,45.11,14654,13289
IMS-CSCF-A01,P_CSCF,20260605051500,5,1426,1392,34,883,867,16,40,9,1,3056,139.22,34.21,46.81,13887,13056
IMS-CSCF-A01,P_CSCF,20260605052000,5,1448,1411,37,896,890,6,35,7,1,3103,131.44,34.98,44.84,14653,13559
IMS-CSCF-A01,P_CSCF,20260605052500,5,1318,1298,20,816,797,19,29,8,2,2824,136.35,36.26,46.27,13145,12763
IMS-CSCF-A01,P_CSCF,20260605053000,5,1445,1428,17,894,882,12,22,6,1,3096,122.85,35.16,46.2,14757,13403
IMS-CSCF-A01,P_CSCF,20260605053500,5,1429,1420,9,885,870,15,19,4,1,3064,131.15,37.8,45.68,14711,13417
IMS-CSCF-A01,P_CSCF,20260605054000,5,1463,1435,28,905,881,24,40,9,3,3135,127.4,34.98,47.26,15073,13306
IMS-CSCF-A01,P_CSCF,20260605054500,5,1493,1478,15,924,902,22,29,6,2,3200,130.94,39.24,46.27,14555,14350
IMS-CSCF-A01,P_CSCF,20260605055000,5,1482,1466,16,917,898,19,28,6,1,3176,127.53,34.72,43.52,14823,13912
IMS-CSCF-A01,P_CSCF,20260605055500,5,1438,1408,30,890,873,17,36,9,2,3082,139.83,37.72,45.02,14642,13496
IMS-CSCF-A01,P_CSCF,20260605060000,5,1525,1504,21,944,916,28,38,8,3,3268,142.63,38.83,47.78,15712,14513
IMS-CSCF-A01,P_CSCF,20260605060500,5,1486,1467,19,920,898,22,33,7,1,3185,133.4,36.52,47.52,14638,13559
IMS-CSCF-A01,P_CSCF,20260605061000,5,1595,1570,25,987,973,14,31,7,1,3417,135.25,41.52,46.65,15523,15219
IMS-CSCF-A01,P_CSCF,20260605061500,5,1550,1520,30,960,944,16,36,8,2,3323,144.84,40.2,45.94,15788,14714
IMS-CSCF-A01,P_CSCF,20260605062000,5,1616,1606,10,1000,983,17,21,5,1,3464,130.33,40.4,45.2,15915,15391
IMS-CSCF-A01,P_CSCF,20260605062500,5,1615,1591,24,999,991,8,25,6,1,3461,137.12,37.42,46.51,16097,15015
IMS-CSCF-A01,P_CSCF,20260605063000,5,1697,1655,42,1050,1024,26,52,13,3,3636,143.96,40.22,47.37,17229,15567
IMS-CSCF-A01,P_CSCF,20260605063500,5,1576,1564,12,975,952,23,27,7,1,3377,145.84,35.91,46.75,15636,14352
IMS-CSCF-A01,P_CSCF,20260605064000,5,1696,1687,9,1050,1044,6,12,3,0,3635,128.18,40.48,48.56,17322,16393
IMS-CSCF-A01,P_CSCF,20260605064500,5,1677,1643,34,1038,1019,19,42,9,2,3594,142.58,37.84,45.71,16380,15677
IMS-CSCF-A01,P_CSCF,20260605065000,5,1692,1651,41,1047,1034,13,41,10,3,3625,132.3,36.52,44.56,17422,16347
IMS-CSCF-A01,P_CSCF,20260605065500,5,1707,1663,44,1056,1038,18,47,11,4,3657,138.77,42.21,46.51,17011,16208
IMS-CSCF-A01,P_CSCF,20260605070000,5,1761,1719,42,1090,1082,8,39,9,2,3775,145.03,39.2,47.67,18002,16824
IMS-CSCF-A01,P_CSCF,20260605070500,5,1858,1819,39,1150,1134,16,42,10,3,3983,133.81,40.03,45.02,18715,17259
IMS-CSCF-A01,P_CSCF,20260605071000,5,1897,1852,45,1174,1165,9,41,10,3,4066,133.18,39.49,47.04,19141,18305
IMS-CSCF-A01,P_CSCF,20260605071500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260605072000,5,1838,1819,19,1137,1111,26,35,7,3,3938,141.73,39.13,45.46,18252,17167
IMS-CSCF-A01,P_CSCF,20260605072500,5,2007,1987,20,1242,1212,30,39,10,1,4301,137.23,42.21,50.14,19648,18961
IMS-CSCF-A01,P_CSCF,20260605073000,5,2047,2028,19,1267,1252,15,26,6,2,4387,135.82,42.06,44.95,19917,19324
IMS-CSCF-A01,P_CSCF,20260605073500,5,2074,2057,17,1284,1250,34,41,9,1,4445,152.63,47.07,50.49,21467,19536
IMS-CSCF-A01,P_CSCF,20260605074000,5,2064,2047,17,1278,1252,26,35,7,1,4424,138.94,43.02,48.9,21060,19613
IMS-CSCF-A01,P_CSCF,20260605074500,5,1988,1930,58,1230,1196,34,70,17,5,4261,131.82,42.36,49.33,20236,18884
IMS-CSCF-A01,P_CSCF,20260605075000,5,2206,2191,15,1365,1338,27,33,8,1,4728,133.38,43.83,50.15,22205,20303
IMS-CSCF-A01,P_CSCF,20260605075500,5,2081,2025,56,1288,1280,8,49,12,3,4460,133.3,44.98,51.13,21053,19356
IMS-CSCF-A01,P_CSCF,20260605080000,5,2364,2314,50,1463,1433,30,60,15,5,5065,155.31,47.07,49.45,24225,22267
IMS-CSCF-A01,P_CSCF,20260605080500,5,2415,2365,50,1495,1460,35,67,16,2,5177,144.12,48.41,51.66,24575,22509
IMS-CSCF-A01,P_CSCF,20260605081000,5,2269,2218,51,1405,1397,8,46,11,2,4863,126.38,47.31,49.87,22365,22011
IMS-CSCF-A01,P_CSCF,20260605081500,5,2353,2301,52,1456,1434,22,58,14,2,5043,141.76,49.86,49.96,23312,22573
IMS-CSCF-A01,P_CSCF,20260605082000,5,2355,2305,50,1457,1414,43,72,18,3,5046,139.38,48.36,50.53,22899,21708
IMS-CSCF-A01,P_CSCF,20260605082500,5,2525,2501,24,1563,1544,19,34,8,1,5411,138.99,42.86,50.5,25826,23999
IMS-CSCF-A01,P_CSCF,20260605083000,5,2465,2426,39,1526,1498,28,53,12,2,5284,149.66,46.79,49.96,25368,23552
IMS-CSCF-A01,P_CSCF,20260605083500,5,2698,2673,25,1670,1633,37,47,12,3,5783,140.08,51.16,51.95,27122,26142
IMS-CSCF-A01,P_CSCF,20260605084000,5,2528,2511,17,1565,1531,34,40,10,1,5417,153.94,51.14,51.06,24736,24047
IMS-CSCF-A01,P_CSCF,20260605084500,5,2777,2740,37,1719,1704,15,41,10,1,5950,157.01,53.34,52.37,27087,25605
IMS-CSCF-A01,P_CSCF,20260605085000,5,2662,2636,26,1648,1625,23,39,9,1,5705,136.52,55.72,54.8,27338,25474
IMS-CSCF-A01,P_CSCF,20260605085500,5,2937,2893,44,1818,1773,45,70,16,3,6295,152.08,52.1,53.53,28936,26744
IMS-CSCF-A01,P_CSCF,20260605090000,5,2602,2542,60,1611,1585,26,65,16,5,5576,145.87,53.61,51.34,25454,25269
IMS-CSCF-A01,P_CSCF,20260605090500,5,2849,2769,80,1763,1738,25,80,20,5,6105,147.35,55.47,52.81,27956,26143
IMS-CSCF-A01,P_CSCF,20260605091000,5,2973,2921,52,1841,1816,25,58,15,4,6372,135.15,54.21,51.06,29395,28152
IMS-CSCF-A01,P_CSCF,20260605091500,5,2908,2893,15,1800,1755,45,47,10,3,6231,142.01,53.13,52.96,29108,27647
IMS-CSCF-A01,P_CSCF,20260605092000,5,2949,2913,36,1825,1800,25,49,10,2,6320,145.76,54.24,53.12,30538,27584
IMS-CSCF-A01,P_CSCF,20260605092500,5,2959,2922,37,1832,1795,37,59,13,2,6342,161.78,51.16,54.5,29025,27262
IMS-CSCF-A01,P_CSCF,20260605093000,5,3107,3085,22,1923,1886,37,45,11,3,6659,150.23,52.37,54.42,31178,29858
IMS-CSCF-A01,P_CSCF,20260605093500,5,3119,3077,42,1930,1883,47,70,17,2,6683,151.04,55.33,56.76,30592,28404
IMS-CSCF-A01,P_CSCF,20260605094000,5,2978,2893,85,1844,1789,55,108,27,5,6383,154.11,56.09,53.81,30797,28688
IMS-CSCF-A01,P_CSCF,20260605094500,5,3099,3080,19,1918,1885,33,41,9,2,6642,151.89,55.73,53.88,32056,28399
IMS-CSCF-A01,P_CSCF,20260605095000,5,3210,3117,93,1987,1959,28,93,24,4,6879,145.51,56.59,55.96,31912,29842
IMS-CSCF-A01,P_CSCF,20260605095500,5,3205,3155,50,1984,1937,47,75,18,4,6868,149.84,57.9,54.09,32080,30311
IMS-CSCF-A01,P_CSCF,20260605100000,5,3196,3170,26,1978,1926,52,60,14,4,6850,144.75,55.39,55.93,31829,28985
IMS-CSCF-A01,P_CSCF,20260605100500,5,3027,2950,77,1874,1837,37,86,23,5,6486,150.81,55.81,53.54,31006,27455
IMS-CSCF-A01,P_CSCF,20260605101000,5,3464,3437,27,2144,2132,12,30,7,2,7424,156.97,59.39,56.62,35095,32105
IMS-CSCF-A01,P_CSCF,20260605101500,5,3199,3172,27,1980,1950,30,44,11,2,6856,147.28,60.61,53.53,32781,30284
IMS-CSCF-A01,P_CSCF,20260605102000,5,3281,3214,67,2031,2019,12,62,15,2,7032,147.54,59.14,55.61,32385,31198
IMS-CSCF-A01,P_CSCF,20260605102500,5,3350,3302,48,2074,2062,12,47,11,2,7179,167.22,59.03,54.35,33678,30992
IMS-CSCF-A01,P_CSCF,20260605103000,5,3348,3265,83,2072,2037,35,90,23,5,7174,154.77,60.89,56.44,32615,31764
IMS-CSCF-A01,P_CSCF,20260605103500,5,3373,3301,72,2088,2062,26,75,19,4,7228,154.33,61.43,55.28,32972,31688
IMS-CSCF-A01,P_CSCF,20260605104000,5,3394,3328,66,2101,2042,59,99,20,6,7273,159.62,60.95,55.57,33969,32863
IMS-CSCF-A01,P_CSCF,20260605104500,5,3425,3350,75,2120,2063,57,98,26,8,7341,151.37,57.78,55.18,33773,32824
IMS-CSCF-A01,P_CSCF,20260605105000,5,3336,3306,30,2065,2036,29,48,10,1,7149,148.42,59.53,54.97,32974,31839
IMS-CSCF-A01,P_CSCF,20260605105500,5,3449,3384,65,2135,2074,61,99,23,4,7391,147.03,60.32,56.97,35685,32071
IMS-CSCF-A01,P_CSCF,20260605110000,5,3359,3324,35,2079,2059,20,44,10,1,7198,157.88,59.82
IMS-CSCF-A01,P_CSCF,20260605110500,5,3328,3300,28,2060,1999,61,70,16,3,7131,146.63,60.97,54.58,34482,31149
IMS-CSCF-A01,P_CSCF,20260605111000,5,3309,3265,44,2048,2017,31,59,13,3,7090,159.56,60.48,54.0,34140,31697
IMS-CSCF-A01,P_CSCF,20260605111500,5,3256,3180,76,2015,1979,36,85,22,5,6977,148.95,59.49,55.03,33684,31014
IMS-CSCF-A01,P_CSCF,20260605112000,5,3638,3553,85,2252,2230,22,81,20,6,7796,148.11,62.12,56.77,35481,34965
IMS-CSCF-A01,P_CSCF,20260605112500,5,3386,3368,18,2096,2075,21,29,8,2,7257,144.24,56.87,57.55,34262,32320
IMS-CSCF-A01,P_CSCF,20260605113000,5,3275,3250,25,2027,1967,60,65,16,4,7018,149.03,59.31,54.85,32606,31683
IMS-CSCF-A01,P_CSCF,20260605113500,5,3300,3273,27,2043,2021,22,40,8,1,7072,146.45,57.5,55.17,33826,30115
IMS-CSCF-A01,P_CSCF,20260605114000,5,3451,3410,41,2136,2111,25,50,12,4,7395,158.38,62.78,58.4,34937,31729
IMS-CSCF-A01,P_CSCF,20260605114500,5,3275,3221,54,2027,1981,46,75,20,5,7019,144.83,60.05,56.12,32829,30821
IMS-CSCF-A01,P_CSCF,20260605115000,5,3403,3352,51,2106,2047,59,86,20,4,7292,154.82,58.58,55.7,34221,33035
IMS-CSCF-A01,P_CSCF,20260605115500,5,3337,3276,61,2066,2013,53,85,22,7,7151,142.58,57.75,56.01,32943,30827
IMS-CSCF-A01,P_CSCF,20260605120000,5,3141,3065,76,1944,1920,24,79,17,4,6732,156.68,50.79,54.82,31244,29425
IMS-CSCF-A01,P_CSCF,20260605120500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260605121000,5,3242,3213,29,2007,1973,34,49,12,2,6947,139.67,58.8,55.82,33313,30271
IMS-CSCF-A01,P_CSCF,20260605121500,5,3024,2996,28,1872,1853,19,37,8,2,6481,149.81,55.2,54.05,30596,27624
IMS-CSCF-A01,P_CSCF,20260605122000,5,3156,3130,26,1954,1907,47,59,12,2,6764,149.01,56.09,56.32,31723,30482
IMS-CSCF-A01,P_CSCF,20260605122500,5,3057,3007,50,1892,1850,42,69,18,5,6551,146.85,59.43,53.31,30975,28993
IMS-CSCF-A01,P_CSCF,20260605123000,5,2992,2971,21,1852,1798,54,58,14,3,6413,156.78,53.75,53.83,30585,28644
IMS-CSCF-A01,P_CSCF,20260605123500,5,2914,2853,61,1803,1751,52,86,21,6,6244,138.15,55.74,50.84,29386,26868
IMS-CSCF-A01,P_CSCF,20260605124000,5,3114,3060,54,1927,1916,11,50,12,3,6673,148.78,57.88,53.89,31371,30054
IMS-CSCF-A01,P_CSCF,20260605124500,5,2857,2781,76,1769,1717,52,99,24,5,6123,149.4,50.9,55.15,28119,26667
IMS-CSCF-A01,P_CSCF,20260605125000,5,2930,2911,19,1813,1787,26,34,9,2,6279,143.65,54.85,52.71,28547,27133
IMS-CSCF-A01,P_CSCF,20260605125500,5,3056,3011,45,1892,1839,53,75,18,5,6549,150.48,56.48,54.22,30159,28736
IMS-CSCF-A01,P_CSCF,20260605130000,5,2834,2769,65,1754,1742,12,60,15,2,6074,137.53,54.39,52.15,27888,25811
IMS-CSCF-A01,P_CSCF,20260605130500,5,2943,2866,77,1822,1813,9,65,16,5,6307,143.36,53.14,53.95,29904,27381
IMS-CSCF-A01,P_CSCF,20260605131000,5,2839,2784,55,1757,1705,52,84,18,5,6083,139.3,50.61,53.23,28336,26714
IMS-CSCF-A01,P_CSCF,20260605131500,5,2884,2821,63,1785,1767,18,63,14,4,6182,146.01,53.59,50.34,28612,26191
IMS-CSCF-A01,P_CSCF,20260605132000,5,2771,2743,28,1715,1697,18,36,9,1,5939,133.07,52.86,53.28,27868,25292
IMS-CSCF-A01,P_CSCF,20260605132500,5,2846,2807,39,1761,1721,40,62,14,3,6099,147.06,54.67,50.55,27701,27367
IMS-CSCF-A01,P_CSCF,20260605133000,5,2818,2753,65,1744,1714,30,75,16,4,6039,153.65,52.44,51.26,28883,25707
IMS-CSCF-A01,P_CSCF,20260605133500,5,2852,2806,46,1765,1755,10,44,9,3,6112,151.55,53.01,52.65,28096,26598
IMS-CSCF-A01,P_CSCF,20260605134000,5,,2648,41,1664,1620,44,68,14,3,5762,141.63,49.6,52.04,27492,24506
IMS-CSCF-A01,P_CSCF,20260605134500,5,2728,2690,38,1689,1657,32,54,13,3,5846,138.41,52.3,51.68,27025,25707
IMS-CSCF-A01,P_CSCF,20260605135000,5,2578,2532,46,1596,1587,9,42,10,3,5525,149.76,50.23,53.21,25997,23890
IMS-CSCF-A01,P_CSCF,20260605135500,5,2639,2603,36,1634,1612,22,45,10,3,5656,146.47,49.48,53.68,26946,24834
IMS-CSCF-A01,P_CSCF,20260605140000,5,2713,2687,26,1679,1639,40,50,12,4,5815,140.6,47.41,54.01,28068,26318
IMS-CSCF-A01,P_CSCF,20260605140500,5,2645,2624,21,1637,1602,35,45,10,1,5669,134.92,51.34,52.86,27056,24092
IMS-CSCF-A01,P_CSCF,20260605141000,5,2623,2602,21,1624,1599,25,35,8,3,5621,137.44,49.6,48.87,26666,23939
IMS-CSCF-A01,P_CSCF,20260605141500,5,2663,2644,19,1648,1611,37,45,9,2,5707,142.02,50.44,48.28,26112,25073
IMS-CSCF-A01,P_CSCF,20260605142000,5,2580,2555,25,1597,1551,46,54,14,3,5528,149.46,47.71,50.3,26589,24451
IMS-CSCF-A01,P_CSCF,20260605142500,5,2779,2758,21,1720,1707,13,26,6,2,5956,150.01,55.34,53.86,28018,25645
IMS-CSCF-A01,P_CSCF,20260605143000,5,2587,2511,76,1601,1576,25,81,17,3,5545,139.39,50.51,50.98,26135,24741
IMS-CSCF-A01,P_CSCF,20260605143500,5,2584,2563,21,1600,1568,32,42,9,2,5539,147.43,46.75,53.0,25310,24552
IMS-CSCF-A01,P_CSCF,20260605144000,5,2568,2497,71,1589,1570,19,70,16,4,5503,157.43,47.24,50.23,25228,24087
IMS-CSCF-A01,P_CSCF,20260605144500,5,2415,2376,39,1495,1479,16,44,10,1,5176,150.11,47.88,48.09,24749,23044
IMS-CSCF-A01,P_CSCF,20260605145000,5,2518,2496,22,1559,1535,24,35,9,2,5396,148.94,47.91,48.55,24536,23180
IMS-CSCF-A01,P_CSCF,20260605145500,5,2624,2577,47,1624,1597,27,57,14,3,5623,141.65,53.63,54.92,26519,25303
IMS-CSCF-A01,P_CSCF,20260605150000,5,2644,2627,17,1637,1618,19,28,7,1,5666,147.22,51.98,50.67,26427,24427
IMS-CSCF-A01,P_CSCF,20260605150500,5,2739,2717,22,1696,1647,49,56,13,2,5871,141.58,51.31
IMS-CSCF-A01,P_CSCF,20260605151000,5,2555,2534,21,1581,1556,25,34,9,3,5475,137.65,46.52,53.26,26374,23785
IMS-CSCF-A01,P_CSCF,20260605151500,5,2526,2495,31,1563,1544,19,39,9,2,5413,138.15,48.65,52.43,24989,23928
IMS-CSCF-A01,P_CSCF,20260605152000,5,2648,2599,49,1639,1593,46,71,19,5,5675,149.46,51.98,49.97,27210,24245
IMS-CSCF-A01,P_CSCF,20260605152500,5,2629,2561,68,1627,1612,15,65,14,4,5633,142.48,48.18,50.3,26403,24929
IMS-CSCF-A01,P_CSCF,20260605153000,5,2652,2622,30,1642,1626,16,35,8,3,5684,141.58,52.73,50.8,26012,24744
IMS-CSCF-A01,P_CSCF,20260605153500,5,2738,2680,58,1694,1686,8,53,11,2,5867,150.5,52.71,50.89,27198,25064
IMS-CSCF-A01,P_CSCF,20260605154000,5,2737,2688,49,1694,1672,22,55,14,2,5867,152.94,50.23,53.27,27220,26408
IMS-CSCF-A01,P_CSCF,20260605154500,5,2798,2727,71,1732,1704,28,77,16,6,5996,133.36,51.26,51.3,28227,27008
IMS-CSCF-A01,P_CSCF,20260605155000,5,2738,2701,37,1695,1649,46,67,14,2,5868,139.54,54.26,51.26,27061,25945
IMS-CSCF-A01,P_CSCF,20260605155500,5,2708,2674,34,1676,1633,43,58,15,4,5804,138.16,52.65,50.09,27764,25457
IMS-CSCF-A01,P_CSCF,20260605160000,5,2837,2811,26,1756,1707,49,59,13,3,6081,146.44,53.27,52.99,28551,25802
IMS-CSCF-A01,P_CSCF,20260605160500,5,2811,2780,31,1740,1727,13,34,8,2,6023,158.71,55.49,52.18,27646,27068
IMS-CSCF-A01,P_CSCF,20260605161000,5,2886,2861,25,1786,1770,16,31,8,2,6184,145.91,56.79,54.97,28509,26797
IMS-CSCF-A01,P_CSCF,20260605161500,5,2866,2796,70,1774,1756,18,69,15,4,6141,146.62,50.89,54.14,29362,26807
IMS-CSCF-A01,P_CSCF,20260605162000,5,2921,2858,63,1808,1756,52,88,21,6,6259,154.72,54.12,55.31,28797,27052
IMS-CSCF-A01,P_CSCF,20260605162500,5,2736,2712,24,1693,1668,25,38,10,1,5862,141.08,48.48,53.78,27345,24862
IMS-CSCF-A01,P_CSCF,20260605163000,5,2831,2779,52,1752,1731,21,56,14,3,6067,151.9,55.49,53.38,28873,25893
