NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A01,P_CSCF,20260603025500,5,1298,1291,7,804,784,20,22,4,1,2783,131.64,32.35,43.5,13162,11927
IMS-CSCF-A01,P_CSCF,20260603030000,5,1168,1154,14,723,702,21,28,6,1,2503,127.12,31.31,44.23,11659,10744
IMS-CSCF-A01,P_CSCF,20260603030500,5,1276,1258,18,790,784,6,19,4,1,2734,131.77,34.46,43.92,12452,12125
IMS-CSCF-A01,P_CSCF,20260603031000,5,1271,1243,28,787,769,18,36,8,2,2725,139.38,29.54,48.56,12577,12052
IMS-CSCF-A01,P_CSCF,20260603031500,5,1326,1313,13,821,804,17,23,6,1,2842,133.65,33.25,41.93,13163,12278
IMS-CSCF-A01,P_CSCF,20260603032000,5,1305,1287,18,807,795,12,22,6,2,2796,124.83,33.96,44.67,13452,12329
IMS-CSCF-A01,P_CSCF,20260603032500,5,1311,1274,37,811,793,18,43,11,1,2810,129.77,34.82,44.21,13374,12630
IMS-CSCF-A01,P_CSCF,20260603033000,5,1207,1187,20,747,727,20,31,7,2,2586,128.76,33.41,44.59,11965,11542
IMS-CSCF-A01,P_CSCF,20260603033000,5,1207,1187,20,747,727,20,31,7,2,2586,128.76,33.41,44.59,11965,11542
IMS-CSCF-A01,P_CSCF,20260603033500,5,1361,1352,9,842,837,5,11,2,1,2918,137.29,34.55,46.82,13935,12366
IMS-CSCF-A01,P_CSCF,20260603034000,5,1302,1270,32,806,787,19,40,9,2,2790,129.33,35.66,46.09,13086,12578
IMS-CSCF-A01,P_CSCF,20260603034000,5,1302,1270,32,806,787,19,40,9,2,2790,129.33,35.66,46.09,13086,12578
IMS-CSCF-A01,P_CSCF,20260603034500,5,1272,1243,29,788,782,6,28,6,1,2727,133.68,38.09,47.5,12656,12037
IMS-CSCF-A01,P_CSCF,20260603035000,5,1281,1246,35,793,779,14,38,9,2,2745,132.8,34.08,41.74,13197,11923
IMS-CSCF-A01,P_CSCF,20260603035500,5,1250,1220,30,774,763,11,31,8,2,2679,134.84,29.65,43.27,12238,11377
IMS-CSCF-A01,P_CSCF,20260603040000,5,1232,1214,18,762,746,16,27,6,1,2640,124.69,31.58,44.56,12388,11957
IMS-CSCF-A01,P_CSCF,20260603040500,5,1286,1268,18,796,789,7,19,5,1,2756,125.9,35.22,44.65,12769,12043
IMS-CSCF-A01,P_CSCF,20260603041000,5,1332,1306,26,824,803,21,38,8,1,2854,128.27,33.92,44.84,13248,12616
IMS-CSCF-A01,P_CSCF,20260603041500,5,1268,1260,8,785,774,11,15,3,1,2718,133.7,33.75,44.74,12741,12132
IMS-CSCF-A01,P_CSCF,20260603042000,5,1372,1348,24,849,844,5,23,5,1,2940,126.85,31.57,45.65,13545,12542
IMS-CSCF-A01,P_CSCF,20260603042500,5,1324,1290,34,819,810,9,33,8,2,2837,137.06,31.39,46.0,13054,12432
IMS-CSCF-A01,P_CSCF,20260603043000,5,1271,1249,22,787,768,19,33,7,1,2725,126.17,32.73,44.16,12507,12149
IMS-CSCF-A01,P_CSCF,20260603043500,5,1277,1265,12,790,770,20,25,5,2,2736,123.66,34.85,44.81,12576,12183
IMS-CSCF-A01,P_CSCF,20260603044000,5,1220,1186,34,755,736,19,41,9,3,2615,131.3,32.73
IMS-CSCF-A01,P_CSCF,20260603044500,5,1275,1267,8,789,774,15,18,4,1,2732,137.14,33.13,44.62,12607,11683
IMS-CSCF-A01,P_CSCF,20260603045000,5,1443,1417,26,893,886,7,25,6,2,3093,128.92,37.45,48.72,14098,13725
IMS-CSCF-A01,P_CSCF,20260603045500,5,1278,1268,10,791,784,7,13,3,1,2739,123.89,35.4,48.1,12444,11949
IMS-CSCF-A01,P_CSCF,20260603050000,5,1361,1351,10,842,837,5,11,3,1,2917,145.62,34.33,43.48,13220,12407
IMS-CSCF-A01,P_CSCF,20260603050500,5,1306,1269,37,809,789,20,44,10,3,2800,131.19,36.58,45.39,13028,12021
IMS-CSCF-A01,P_CSCF,20260603051000,5,1266,1251,15,783,763,20,27,6,2,2713,134.48,35.94,43.24,12577,11812
IMS-CSCF-A01,P_CSCF,20260603051500,5,1299,1285,14,804,782,22,28,7,1,2784,140.14,34.37,45.96,12672,11883
IMS-CSCF-A01,P_CSCF,20260603052000,5,1333,1300,33,825,806,19,40,10,2,2858,139.6,33.97,38.84,13773,12399
IMS-CSCF-A01,P_CSCF,20260603052500,5,1361,1352,9,842,835,7,12,3,1,2917,135.47,37.08,44.8,13564,12836
IMS-CSCF-A01,P_CSCF,20260603053000,5,1351,1316,35,836,829,7,32,7,3,2895,134.11,32.64,45.26,13623,13024
IMS-CSCF-A01,P_CSCF,20260603053500,5,1419,1389,30,878,867,11,32,7,2,3042,138.41,33.86,43.77,14507,13290
IMS-CSCF-A01,P_CSCF,20260603054000,5,1373,1352,21,850,834,16,29,7,1,2944,145.39,36.65,46.62,14064,13303
IMS-CSCF-A01,P_CSCF,20260603054500,5,1459,1429,30,903,888,15,34,8,3,3128,124.63,38.71,43.34,14300,13270
IMS-CSCF-A01,P_CSCF,20260603055000,5,1484,1451,33,918,904,14,37,8,2,3181,133.52,33.62,46.28,15355,14291
IMS-CSCF-A01,P_CSCF,20260603055500,5,1539,1524,15,953,942,11,20,5,1,3299,126.88,37.05,45.16,15438,14848
IMS-CSCF-A01,P_CSCF,20260603060000,5,,1543,16,965,947,18,26,6,2,3342,137.12,37.56,43.68,15546,14674
IMS-CSCF-A01,P_CSCF,20260603060500,5,1475,1436,39,913,895,18,45,10,2,3160,137.32,33.3,45.45,14797,13544
IMS-CSCF-A01,P_CSCF,20260603061000,5,1569,1544,25,971,962,9,26,7,1,3363,135.44,39.8,46.3,15744,15003
IMS-CSCF-A01,P_CSCF,20260603061500,5,1509,1479,30,934,914,20,40,9,1,3235,125.39,39.59,46.76,14762,14297
IMS-CSCF-A01,P_CSCF,20260603062000,5,1548,1513,35,958,948,10,36,7,2,3317,131.34,34.3,46.29,15582,14578
IMS-CSCF-A01,P_CSCF,20260603062500,5,1528,1520,8,946,929,17,19,5,1,3274,139.71,36.76,45.18,15061,14393
IMS-CSCF-A01,P_CSCF,20260603063000,5,1558,1528,30,964,946,18,36,9,3,3339,133.92,38.49,47.24,15611,14446
IMS-CSCF-A01,P_CSCF,20260603063500,5,1658,1619,39,1026,1007,19,46,11,1,3554,136.31,42.02,46.13,16932,15033
IMS-CSCF-A01,P_CSCF,20260603064000,5,1693,1668,25,1048,1027,21,36,8,2,3628,133.19,37.43,47.34,17218,16054
IMS-CSCF-A01,P_CSCF,20260603064500,5,1619,1593,26,1002,972,30,46,9,1,3469,143.68,37.53,46.58,16222,14708
IMS-CSCF-A01,P_CSCF,20260603065000,5,1736,1718,18,1075,1052,23,31,8,2,3721,139.97,37.17,46.22,17739,16252
IMS-CSCF-A01,P_CSCF,20260603065500,5,1787,1746,41,1106,1074,32,58,12,3,3830,137.31,39.22,46.74,18103,17055
IMS-CSCF-A01,P_CSCF,20260603070000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260603070500,5,1788,1765,23,1107,1090,17,32,7,1,3832,137.87,42.32,47.09,18048,16816
IMS-CSCF-A01,P_CSCF,20260603071000,5,1813,1796,17,1122,1109,13,22,6,2,3886,134.94,39.89,47.28,17635,17090
IMS-CSCF-A01,P_CSCF,20260603071500,5,1940,1930,10,1201,1191,10,15,4,1,4158,132.53,41.12,49.17,19855,17940
IMS-CSCF-A01,P_CSCF,20260603072000,5,1933,1894,39,1197,1190,7,35,8,3,4143,143.49,40.84,48.85,19540,18751
IMS-CSCF-A01,P_CSCF,20260603072500,5,1868,1831,37,1156,1129,27,49,12,3,4003,133.07,41.11,46.22,19278,17096
IMS-CSCF-A01,P_CSCF,20260603073000,5,2011,1999,12,1245,1234,11,18,4,1,4310,121.97,44.21,48.52,20707,18276
IMS-CSCF-A01,P_CSCF,20260603073500,5,1986,1930,56,1230,1222,8,48,12,4,4257,130.92,38.0,47.94,20254,18901
IMS-CSCF-A01,P_CSCF,20260603074000,5,2121,2068,53,1313,1275,38,72,17,2,4546,135.56,39.77,46.19,21492,19854
IMS-CSCF-A01,P_CSCF,20260603074500,5,1957,1908,49,1212,1188,24,59,12,2,4195,146.69,42.41,46.28,20228,18922
IMS-CSCF-A01,P_CSCF,20260603075000,5,2197,2140,57,1360,1334,26,67,14,2,4708,142.14,42.87,51.05,22430,20629
IMS-CSCF-A01,P_CSCF,20260603075500,5,2143,2107,36,1326,1319,7,33,8,2,4592,135.48,43.08,50.31,21869,19512
IMS-CSCF-A01,P_CSCF,20260603080000,5,2196,2160,36,1359,1348,11,38,8,1,4707,149.4,46.85,48.63,22032,21185
IMS-CSCF-A01,P_CSCF,20260603080500,5,2247,2219,28,1391,1370,21,39,9,1,4815,141.53,41.76,50.9,22824,21209
IMS-CSCF-A01,P_CSCF,20260603081000,5,2262,2200,62,1400,1377,23,66,15,4,4847,131.56,45.07,50.3,23119,21262
IMS-CSCF-A01,P_CSCF,20260603081500,5,2321,2300,21,1436,1428,8,22,5,2,4973,139.72,50.54,49.48,23836,22501
IMS-CSCF-A01,P_CSCF,20260603082000,5,2448,2400,48,1515,1491,24,56,12,4,5246,148.77,50.72,52.23,24998,23529
IMS-CSCF-A01,P_CSCF,20260603082500,5,2422,2357,65,1499,1465,34,77,18,4,5191,138.14,45.71,48.17,25006,21977
IMS-CSCF-A01,P_CSCF,20260603083000,5,2513,2477,36,1556,1521,35,56,13,2,5386,141.03,49.68,49.88,24583,23879
IMS-CSCF-A01,P_CSCF,20260603083500,5,2385,2367,18,1476,1452,24,33,7,2,5111,140.49,46.4,48.59,23983,22365
IMS-CSCF-A01,P_CSCF,20260603084000,5,2586,2539,47,1601,1590,11,47,9,2,5542,144.36,49.55,52.09,26483,25057
IMS-CSCF-A01,P_CSCF,20260603084000,5,2586,2539,47,1601,1590,11,47,9,2,5542,144.36,49.55,52.09,26483,25057
IMS-CSCF-A01,P_CSCF,20260603084500,5,2651,2606,45,1641,1606,35,61,16,3,5682,145.51,52.12,52.26,26438,25047
IMS-CSCF-A01,P_CSCF,20260603085000,5,2788,2750,38,1726,1694,32,55,12,3,5974,139.53,50.95,55.69,28678,26318
IMS-CSCF-A01,P_CSCF,20260603085500,5,2764,2721,43,1711,1695,16,45,11,3,5924,152.93,53.15,50.92,28361,25626
IMS-CSCF-A01,P_CSCF,20260603090000,5,2638,2620,18,1633,1619,14,25,5,2,5653,141.42,46.07,53.07,26266,25508
IMS-CSCF-A01,P_CSCF,20260603090500,5,2878,2829,49,1782,1745,37,64,17,5,6168,148.0,53.49,53.73,29270,27028
IMS-CSCF-A01,P_CSCF,20260603091000,5,2861,2805,56,1771,1738,33,71,15,3,6131,138.96,56.57,52.91,29376,27132
IMS-CSCF-A01,P_CSCF,20260603091500,5,2874,2818,56,1779,1734,45,76,19,6,6160,144.18,51.66,53.07,29683,27667
IMS-CSCF-A01,P_CSCF,20260603092000,5,2958,2938,20,1831,1799,32,40,10,2,6339,140.18,54.47,55.98,29595,27304
IMS-CSCF-A01,P_CSCF,20260603092500,5,3015,2935,80,1866,1820,46,100,22,4,6462,153.94,56.59,52.97,30225,28447
IMS-CSCF-A01,P_CSCF,20260603093000,5,2809,2790,19,1739,1704,35,42,10,2,6021,148.55,53.85,51.34,27532,26145
IMS-CSCF-A01,P_CSCF,20260603093500,5,2894,2818,76,1792,1749,43,95,20,4,6203,150.33,56.59,54.25,28477,27031
IMS-CSCF-A01,P_CSCF,20260603094000,5,3183,3107,76,1970,1921,49,99,23,3,6822,148.3,61.68,54.86,32712,30583
IMS-CSCF-A01,P_CSCF,20260603094500,5,3246,3181,65,2009,1954,55,94,21,5,6955,143.21,57.07,54.78,32685,30578
IMS-CSCF-A01,P_CSCF,20260603095000,5,3383,3290,93,2094,2039,55,112,29,7,7249,149.03,60.96,56.2,34124,30948
IMS-CSCF-A01,P_CSCF,20260603095500,5,3187,3129,58,1973,1918,55,87,20,6,6830,144.73,59.68,54.94,31081,30151
IMS-CSCF-A01,P_CSCF,20260603100000,5,3236,3154,82,2003,1944,59,112,26,3,6935,154.53,58.32,54.6,33375,30755
IMS-CSCF-A01,P_CSCF,20260603100500,5,3168,3141,27,1961,1936,25,40,10,2,6790,148.31,57.04,54.44,31003,30037
IMS-CSCF-A01,P_CSCF,20260603101000,5,3286,3269,17,2034,2002,32,38,9,2,7041,142.54,61.24,56.49,33759,30955
IMS-CSCF-A01,P_CSCF,20260603101500,5,3414,3368,46,2113,2053,60,83,20,3,7315,158.77,59.97,56.92,34577,32792
IMS-CSCF-A01,P_CSCF,20260603102000,5,3567,3540,27,2208,2183,25,41,10,1,7645,154.32,61.57,57.09,34849,32830
IMS-CSCF-A01,P_CSCF,20260603102500,5,3387,3355,32,2096,2044,52,65,16,3,7258,149.84,61.73,53.63,33071,31517
IMS-CSCF-A01,P_CSCF,20260603103000,5,3379,3354,25,2091,2042,49,59,13,2,7240,155.26,58.97,58.18,34749,32280
IMS-CSCF-A01,P_CSCF,20260603103500,5,3291,3250,41,2037,1976,61,80,19,3,7052,158.64,58.51,55.91,32779,31658
IMS-CSCF-A01,P_CSCF,20260603104000,5,3398,3362,36,2103,2088,15,40,9,2,7281,160.7,61.49,55.81,34715,31366
IMS-CSCF-A01,P_CSCF,20260603104500,5,3382,3359,23,2093,2078,15,29,7,2,7248,152.44,60.67,54.44,33322,32136
IMS-CSCF-A01,P_CSCF,20260603105000,5,3289,3195,94,2036,1987,49,114,24,5,7048,146.18,60.45,55.44,33252,31801
IMS-CSCF-A01,P_CSCF,20260603105500,5,3395,3338,57,2101,2079,22,62,14,3,7275,146.81,58.72,54.81,33192,31545
IMS-CSCF-A01,P_CSCF,20260603110000,5,3500,3447,53,2166,2148,18,57,12,2,7500,160.02,65.32,56.9,34160,32897
IMS-CSCF-A01,P_CSCF,20260603110500,5,3315,3265,50,2052,1993,59,84,21,4,7105,150.38,57.64,54.29,32206,31711
IMS-CSCF-A01,P_CSCF,20260603111000,5,3292,3217,75,2038,1994,44,92,23,4,7055,144.56,60.88,55.23,33355,31227
IMS-CSCF-A01,P_CSCF,20260603111500,5,3238,3161,77,2004,1965,39,91,19,6,6938,151.71,54.23,54.78,32464,30478
IMS-CSCF-A01,P_CSCF,20260603112000,5,3434,3388,46,2125,2065,60,82,19,5,7358,147.7,61.49,57.85,35576,32928
IMS-CSCF-A01,P_CSCF,20260603112500,5,3371,3277,94,2086,2051,35,100,24,5,7224,158.21,59.24,55.98,34200,32588
IMS-CSCF-A01,P_CSCF,20260603113000,5,3573,3531,42,2212,2176,36,60,14,4,7657,155.41,63.77,55.89,35597,32661
IMS-CSCF-A01,P_CSCF,20260603113500,5,3387,3325,62,2097,2050,47,83,20,6,7259,152.44,60.1,53.74,33850,32158
IMS-CSCF-A01,P_CSCF,20260603114000,5,3176,3121,55,1966,1916,50,83,19,3,6806,148.04,58.19,53.76,32120,30094
IMS-CSCF-A01,P_CSCF,20260603114500,5,3266,3183,83,2022,2008,14,76,18,3,6999,141.59,56.53,55.17,33279,30981
IMS-CSCF-A01,P_CSCF,20260603115000,5,3225,3181,44,1996,1952,44,69,17,2,6912,149.46,58.32,55.8,32878,30563
IMS-CSCF-A01,P_CSCF,20260603115500,5,3151,3095,56,1950,1899,51,85,17,5,6752,163.03,60.23,54.57,32423,30204
IMS-CSCF-A01,P_CSCF,20260603120000,5,3484,3384,100,2156,2136,20,91,23,6,7465,159.16,60.25,55.87,34056,31756
IMS-CSCF-A01,P_CSCF,20260603120500,5,3183,3102,81,1970,1938,32,88,22,3,6821,161.65,55.85,54.37,32668,30408
IMS-CSCF-A01,P_CSCF,20260603121000,5,3154,3061,93,1952,1920,32,94,24,7,6759,152.67,58.92,57.99,31660,30498
IMS-CSCF-A01,P_CSCF,20260603121500,5,3090,3022,68,1913,1884,29,77,16,4,6623,144.29,57.25,54.83,31695,29846
IMS-CSCF-A01,P_CSCF,20260603122000,5,3127,3081,46,1936,1906,30,59,13,4,6702,153.19,59.04,56.78,31520,30212
IMS-CSCF-A01,P_CSCF,20260603122500,5,2964,2922,42,1835,1780,55,77,17,3,6352,143.83,55.29,52.77,29593,28596
IMS-CSCF-A01,P_CSCF,20260603123000,5,2940,2861,79,1820,1778,42,94,24,3,6300,144.6,53.46,54.51,28833,27866
IMS-CSCF-A01,P_CSCF,20260603123500,5,3088,3020,68,1911,1884,27,75,17,3,6618,151.08,55.46,52.55,30673,29139
IMS-CSCF-A01,P_CSCF,20260603124000,5,2821,2759,62,1746,1721,25,68,15,4,6045,145.48,52.62,53.49,28523,26692
IMS-CSCF-A01,P_CSCF,20260603124500,5,3171,3104,67,1963,1952,11,61,13,4,6795,158.24,54.62,52.92,31270,29708
IMS-CSCF-A01,P_CSCF,20260603125000,5,2945,2915,30,1823,1813,10,31,7,2,6311,148.69,55.2,52.79,30489,27831
IMS-CSCF-A01,P_CSCF,20260603125500,5,2853,2769,84,1766,1730,36,93,22,5,6114,150.24,53.27,50.08,28309,26488
IMS-CSCF-A01,P_CSCF,20260603130000,5,2851,2793,58,1765,1732,33,71,16,4,6110,144.96,53.65,52.09,29459,26614
IMS-CSCF-A01,P_CSCF,20260603130500,5,2995,2940,55,1854,1805,49,82,19,3,6418,153.34,57.02,52.95,30353,29014
IMS-CSCF-A01,P_CSCF,20260603131000,5,2970,2908,62,1838,1783,55,91,20,6,6364,145.8,56.15,56.14,30157,28765
IMS-CSCF-A01,P_CSCF,20260603131000,5,2970,2908,62,1838,1783,55,91,20,6,6364,145.8,56.15,56.14,30157,28765
IMS-CSCF-A01,P_CSCF,20260603131500,5,2892,2858,34,1790,1753,37,54,13,4,6197,152.13,55.76,51.84,29882,26563
IMS-CSCF-A01,P_CSCF,20260603132000,5,2819,2739,80,1745,1706,39,93,21,5,6041,152.14,50.68,50.75,29051,26646
IMS-CSCF-A01,P_CSCF,20260603132500,5,2815,2743,72,1743,1703,40,86,22,4,6033,134.6,51.21,53.33,28817,26673
IMS-CSCF-A01,P_CSCF,20260603133000,5,2737,2698,39,1694,1678,16,43,10,2,5865,147.63,52.89,52.17,27331,25258
IMS-CSCF-A01,P_CSCF,20260603133500,5,2806,2763,43,1737,1715,22,51,12,2,6013,144.38,55.99,50.75,27624,26934
IMS-CSCF-A01,P_CSCF,20260603134000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260603134500,5,2599,2576,23,1609,1594,15,29,7,2,5571,138.41,48.57,53.31,25865,25097
IMS-CSCF-A01,P_CSCF,20260603135000,5,2641,2611,30,1635,1596,39,52,13,4,5660,146.21,50.72,51.98,26196,24294
IMS-CSCF-A01,P_CSCF,20260603135500,5,2710,2688,22,1677,1631,46,52,13,3,5807,151.96,58.02,50.69,26939,25058
IMS-CSCF-A01,P_CSCF,20260603140000,5,2595,2546,49,1607,1577,30,62,14,3,5562,140.59,51.14,51.76,26859,23874
IMS-CSCF-A01,P_CSCF,20260603140500,5,2463,2394,69,1525,1509,16,67,15,3,5279,147.68,50.91,49.22,24374,23331
IMS-CSCF-A01,P_CSCF,20260603141000,5,2570,2522,48,1591,1570,21,55,12,2,5507,141.44,48.28,48.85,25771,23749
IMS-CSCF-A01,P_CSCF,20260603141500,5,2807,2738,69,1738,1724,14,64,15,4,6016,135.7,50.57,51.06,27897,27185
IMS-CSCF-A01,P_CSCF,20260603142000,5,2576,2508,68,1594,1573,21,67,17,5,5520,137.45,48.39,49.99,25955,24703
IMS-CSCF-A01,P_CSCF,20260603142500,5,2673,2618,55,1655,1630,25,61,15,4,5729,143.38,51.15,54.21,26285,24583
IMS-CSCF-A01,P_CSCF,20260603143000,5,2740,2688,52,1696,1672,24,58,15,3,5871,149.41,52.97,53.53,27642,25647
IMS-CSCF-A01,P_CSCF,20260603143500,5,2670,2632,38,1653,1618,35,58,12,3,5723,138.24,50.93,49.79,26818,24799
IMS-CSCF-A01,P_CSCF,20260603144000,5,2486,2430,56,1539,1504,35,71,18,2,5327,133.55,50.42,51.62,24968,23185
IMS-CSCF-A01,P_CSCF,20260603144500,5,2531,2462,69,1566,1557,9,60,14,4,5424,146.47,48.49,50.66,25634,24447
IMS-CSCF-A01,P_CSCF,20260603145000,5,2581,2558,23,1598,1580,18,31,8,2,5532,142.59,48.1,52.05,25938,24664
IMS-CSCF-A01,P_CSCF,20260603145500,5,2811,2771,40,1740,1697,43,67,14,2,6025,142.39,48.3,54.13,28422,26233
IMS-CSCF-A01,P_CSCF,20260603150000,5,2517,2468,49,1558,1533,25,59,12,3,5395,137.07,49.39,50.42,25338,22912
IMS-CSCF-A01,P_CSCF,20260603150500,5,2534,2460,74,1568,1558,10,64,15,5,5430,143.7,48.3,51.57,25744,23736
IMS-CSCF-A01,P_CSCF,20260603151000,5,2635,2603,32,1631,1607,24,45,9,2,5648,138.4,50.17,53.02,26265,24547
IMS-CSCF-A01,P_CSCF,20260603151500,5,2649,2591,58,1640,1591,49,83,19,5,5677,143.04,46.96,53.2,26573,25280
IMS-CSCF-A01,P_CSCF,20260603152000,5,2681,2607,74,1659,1630,29,80,18,5,5745,150.34,51.23,49.98,27712,25128
IMS-CSCF-A01,P_CSCF,20260603152500,5,2622,2593,29,1623,1583,40,53,13,3,5618,132.83,46.67,51.72,25819,24926
IMS-CSCF-A01,P_CSCF,20260603153000,5,2623,2605,18,1623,1602,21,29,8,2,5620,139.86,50.61,49.25,25512,25243
IMS-CSCF-A01,P_CSCF,20260603153500,5,2805,2741,64,1736,1700,36,79,19,2,6010,148.04,53.35,52.03,27916,25751
IMS-CSCF-A01,P_CSCF,20260603154000,5,2682,2640,42,1660,1636,24,50,13,3,5749,142.68,52.03,53.6,27637,24595
IMS-CSCF-A01,P_CSCF,20260603154500,5,2674,2629,45,1655,1640,15,46,10,4,5731,136.7,47.47,51.38,27178,25217
IMS-CSCF-A01,P_CSCF,20260603155000,5,2797,2750,47,1731,1681,50,77,16,4,5994,152.03,50.14,52.32,28837,25484
IMS-CSCF-A01,P_CSCF,20260603155500,5,2729,2714,15,1689,1654,35,37,10,3,5848,143.07,53.04,52.53,26530,24757
IMS-CSCF-A01,P_CSCF,20260603160000,5,2684,2607,77,1661,1615,46,97,20,6,5751,140.75,51.48,54.22,27681,24425
IMS-CSCF-A01,P_CSCF,20260603160500,5,2811,2778,33,1740,1694,46,62,14,3,6025,139.72,51.73,49.99,27519,26602
IMS-CSCF-A01,P_CSCF,20260603161000,5,2688,2622,66,1664,1652,12,62,14,2,5762,147.93,49.93,52.36,26526,25864
