NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A01,P_CSCF,20260602010500,5,1273,1265,8,788,782,6,12,2,0,2729,124.12,30.45,44.28,12556,11624
IMS-CSCF-A01,P_CSCF,20260602011000,5,1247,1229,18,772,758,14,25,5,2,2673,127.42,33.52,44.61,12798,11377
IMS-CSCF-A01,P_CSCF,20260602011500,5,1288,1280,8,797,777,20,22,5,1,2760,131.34,34.27,45.8,12705,11680
IMS-CSCF-A01,P_CSCF,20260602012000,5,1269,1238,31,786,766,20,38,10,3,2721,126.87,33.81,45.23,13080,12014
IMS-CSCF-A01,P_CSCF,20260602012500,5,1261,1227,34,781,771,10,35,7,2,2704,135.65,34.23,45.56,12592,11510
IMS-CSCF-A01,P_CSCF,20260602013000,5,1317,1299,18,815,805,10,22,5,1,2823,131.34,36.51,44.51,13234,12317
IMS-CSCF-A01,P_CSCF,20260602013500,5,1232,1225,7,763,756,7,10,3,1,2641,136.17,34.57,43.7,12068,11594
IMS-CSCF-A01,P_CSCF,20260602014000,5,1311,1281,30,811,799,12,32,8,2,2809,143.83,36.86,45.86,13382,12211
IMS-CSCF-A01,P_CSCF,20260602014500,5,1254,1235,19,776,771,5,18,5,1,2688,137.41,32.85,45.65,12694,12039
IMS-CSCF-A01,P_CSCF,20260602015000,5,1251,1223,28,774,752,22,39,9,2,2681,134.68,35.38,45.59,12875,11367
IMS-CSCF-A01,P_CSCF,20260602015500,5,1259,1252,7,779,769,10,13,3,1,2697,130.89,32.28,43.68,12959,11700
IMS-CSCF-A01,P_CSCF,20260602020000,5,1243,1229,14,769,749,20,26,6,2,2665,131.33,31.42,44.23,12690,11563
IMS-CSCF-A01,P_CSCF,20260602020500,5,1242,1230,12,769,747,22,27,6,1,2662,134.52,33.75,45.16,12811,11460
IMS-CSCF-A01,P_CSCF,20260602021000,5,1250,1242,8,774,759,15,18,4,1,2680,129.96,31.93,42.49,12578,11878
IMS-CSCF-A01,P_CSCF,20260602021500,5,1269,1259,10,786,774,12,18,4,0,2720,125.62,33.12,46.52,13134,11975
IMS-CSCF-A01,P_CSCF,20260602022000,5,1230,1215,15,761,739,22,29,6,2,2637,136.22,31.51,44.95,12371,11613
IMS-CSCF-A01,P_CSCF,20260602022500,5,1241,1211,30,768,747,21,40,10,1,2659,138.89,35.27,45.04,12270,11971
IMS-CSCF-A01,P_CSCF,20260602023000,5,1175,1142,33,727,707,20,41,10,2,2518,131.16,34.07,44.29,12149,10653
IMS-CSCF-A01,P_CSCF,20260602023500,5,1283,1253,30,794,773,21,39,9,3,2749,132.11,34.2,43.82,12770,12335
IMS-CSCF-A01,P_CSCF,20260602024000,5,1273,1249,24,788,770,18,32,8,2,2729,123.48,30.92,45.75,12624,12040
IMS-CSCF-A01,P_CSCF,20260602024500,5,1240,1231,9,768,762,6,11,3,1,2658,118.31,33.82,43.46,12814,11389
IMS-CSCF-A01,P_CSCF,20260602025000,5,1277,1264,13,790,784,6,15,4,0,2737,133.57,33.67,44.5,13038,12302
IMS-CSCF-A01,P_CSCF,20260602025500,5,1254,1241,13,776,760,16,21,6,2,2687,119.82,36.4,43.27,12440,11422
IMS-CSCF-A01,P_CSCF,20260602030000,5,1254,1242,12,776,755,21,26,6,1,2688,131.37,32.93,45.75,12499,12019
IMS-CSCF-A01,P_CSCF,20260602030500,5,1206,1190,16,747,737,10,20,5,1,2585,136.12,28.69,43.89,12088,11604
IMS-CSCF-A01,P_CSCF,20260602031000,5,1258,1233,25,779,756,23,37,9,2,2697,132.43,39.08,46.12,12447,11617
IMS-CSCF-A01,P_CSCF,20260602031500,5,1353,1317,36,838,822,16,40,10,2,2901,133.11,35.38,46.32,13156,12955
IMS-CSCF-A01,P_CSCF,20260602032000,5,1304,1266,38,807,792,15,41,9,3,2795,139.28,33.44,42.71,13179,12242
IMS-CSCF-A01,P_CSCF,20260602032500,5,1300,1283,17,805,796,9,20,5,1,2787,130.27,34.63,45.72,13451,12251
IMS-CSCF-A01,P_CSCF,20260602033000,5,1265,1248,17,783,763,20,28,7,2,2710,135.62,31.57,44.7,13055,12059
IMS-CSCF-A01,P_CSCF,20260602033500,5,1282,1255,27,793,778,15,32,8,2,2748,134.79,36.38,42.97,13040,11933
IMS-CSCF-A01,P_CSCF,20260602034000,5,1219,1201,18,754,736,18,27,7,2,2613,141.74,31.1,45.85,12477,11833
IMS-CSCF-A01,P_CSCF,20260602034500,5,1306,1289,17,808,788,20,29,7,1,2799,144.85,36.21,46.42,13353,12202
IMS-CSCF-A01,P_CSCF,20260602035000,5,1335,1309,26,826,818,8,27,6,1,2861,144.06,32.36,45.27,13358,12427
IMS-CSCF-A01,P_CSCF,20260602035500,5,1350,1334,16,835,826,9,19,5,1,2893,134.59,35.18,47.54,13251,12603
IMS-CSCF-A01,P_CSCF,20260602040000,5,1256,1246,10,777,757,20,24,5,1,2692,131.23,35.78,43.41,12918,11395
IMS-CSCF-A01,P_CSCF,20260602040500,5,1258,1239,19,778,768,10,23,5,1,2696,132.75,36.05,45.31,12245,12103
IMS-CSCF-A01,P_CSCF,20260602041000,5,1287,1257,30,796,782,14,35,7,2,2758,122.87,33.9,44.57,12948,12040
IMS-CSCF-A01,P_CSCF,20260602041500,5,1382,1349,33,856,837,19,42,9,1,2963,148.48,36.84,45.42,13668,12800
IMS-CSCF-A01,P_CSCF,20260602042000,5,1334,1300,34,825,816,9,34,7,2,2858,126.06,38.67,46.7,13269,12395
IMS-CSCF-A01,P_CSCF,20260602042500,5,1271,1257,14,787,777,10,18,5,1,2725,133.05,30.84,44.68,12493,12319
IMS-CSCF-A01,P_CSCF,20260602043000,5,1311,1272,39,811,788,23,49,11,2,2809,135.69,34.39,45.23,12804,12713
IMS-CSCF-A01,P_CSCF,20260602043500,5,1322,1307,15,818,802,16,23,6,2,2833,135.19,33.66,45.21,13014,12102
IMS-CSCF-A01,P_CSCF,20260602044000,5,1389,1353,36,859,850,9,36,7,2,2976,136.73,36.95,44.99,13489,12852
IMS-CSCF-A01,P_CSCF,20260602044500,5,1329,1317,12,823,812,11,18,4,1,2848,125.94,35.1,44.42,13623,12679
IMS-CSCF-A01,P_CSCF,20260602045000,5,1309,1272,37,810,798,12,39,8,2,2806,138.27,30.22,45.66,13366,12431
IMS-CSCF-A01,P_CSCF,20260602045500,5,1338,1325,13,828,813,15,21,6,1,2867,131.89,37.43,45.3,13214,12455
IMS-CSCF-A01,P_CSCF,20260602050000,5,1387,1363,24,859,852,7,24,5,2,2974,140.26,36.67,44.17,13785,12872
IMS-CSCF-A01,P_CSCF,20260602050500,5,1312,1290,22,812,805,7,22,5,2,2812,126.1,35.58,45.11,13062,12024
IMS-CSCF-A01,P_CSCF,20260602051000,5,1400,1385,15,866,846,20,28,6,1,3000,137.09,33.35,45.2,14422,13229
IMS-CSCF-A01,P_CSCF,20260602051500,5,1414,1396,18,875,855,20,29,7,2,3031,136.71,35.89,45.92,14130,13344
IMS-CSCF-A01,P_CSCF,20260602052000,5,1304,1284,20,807,791,16,28,7,1,2795,131.39,34.73,44.61,13452,12354
IMS-CSCF-A01,P_CSCF,20260602052500,5,1355,1327,28,839,826,13,32,7,2,2904,128.95,34.89,45.77,13924,12437
IMS-CSCF-A01,P_CSCF,20260602053000,5,1454,1437,17,900,894,6,18,4,1,3116,136.03,35.11,42.5,14440,13815
IMS-CSCF-A01,P_CSCF,20260602053500,5,1391,1353,38,861,841,20,45,11,2,2982,134.05,35.05,43.45,14368,13340
IMS-CSCF-A01,P_CSCF,20260602054000,5,1446,1416,30,895,890,5,28,6,1,3099,127.4,36.97,46.32,14385,13935
IMS-CSCF-A01,P_CSCF,20260602054500,5,1511,1499,12,935,916,19,23,6,2,3239,144.69,34.27,46.07,14874,13996
IMS-CSCF-A01,P_CSCF,20260602055000,5,1419,1399,20,879,864,15,28,6,1,3042,136.82,35.06,43.64,14411,13458
IMS-CSCF-A01,P_CSCF,20260602055000,5,1419,1399,20,879,864,15,28,6,1,3042,136.82,35.06,43.64,14411,13458
IMS-CSCF-A01,P_CSCF,20260602055500,5,1468,1436,32,908,887,21,42,9,2,3145,136.27,36.49,46.83,15062,13879
IMS-CSCF-A01,P_CSCF,20260602060000,5,1466,1439,27,907,901,6,25,6,2,3141,121.56,34.27,45.5,15065,13472
IMS-CSCF-A01,P_CSCF,20260602060500,5,1517,1507,10,939,929,10,15,4,1,3252,129.52,38.28,44.67,15027,14361
IMS-CSCF-A01,P_CSCF,20260602061000,5,1515,1492,23,938,924,14,29,6,2,3247,143.7,35.85,47.72,14803,14630
IMS-CSCF-A01,P_CSCF,20260602061500,5,1586,1574,12,982,975,7,14,4,1,3400,133.83,38.36,46.92,15903,14791
IMS-CSCF-A01,P_CSCF,20260602062000,5,1573,1534,39,974,957,17,43,11,2,3371,128.38,35.61,46.57,16218,14895
IMS-CSCF-A01,P_CSCF,20260602062500,5,1508,1497,11,933,922,11,17,4,1,3231,131.46,39.73,46.99,14702,13677
IMS-CSCF-A01,P_CSCF,20260602063000,5,1572,1552,20,973,947,26,36,8,2,3370,122.84,35.54,44.76,15689,15104
IMS-CSCF-A01,P_CSCF,20260602063500,5,1665,1636,29,1030,1009,21,40,8,2,3568,140.43,41.74,46.5,16517,15837
IMS-CSCF-A01,P_CSCF,20260602064000,5,1634,1608,26,1011,987,24,38,9,3,3502,136.23,40.45,46.02,16366,15049
IMS-CSCF-A01,P_CSCF,20260602064500,5,1755,1730,25,1086,1059,27,39,10,3,3760,132.68,39.87,45.23,17285,16029
IMS-CSCF-A01,P_CSCF,20260602065000,5,1686,1653,33,1043,1013,30,49,12,2,3613,142.35,42.68,46.39,17039,16130
IMS-CSCF-A01,P_CSCF,20260602065500,5,1731,1686,45,1072,1049,23,54,12,2,3710,148.46,40.1,46.73,17464,16773
IMS-CSCF-A01,P_CSCF,20260602070000,5,1829,1816,13,1132,1108,24,29,6,2,3919,143.04,36.15,46.9,17776,16987
IMS-CSCF-A01,P_CSCF,20260602070500,5,1834,1782,52,1135,1104,31,65,14,4,3931,144.22,39.42,48.4,18277,17068
IMS-CSCF-A01,P_CSCF,20260602071000,5,1836,1798,38,1136,1119,17,42,10,3,3934,144.3,38.88,48.57,18360,16719
IMS-CSCF-A01,P_CSCF,20260602071500,5,1875,1853,22,1161,1143,18,32,7,1,4019,134.04,40.08,46.87,18849,18148
IMS-CSCF-A01,P_CSCF,20260602072000,5,1914,1888,26,1185,1154,31,43,11,3,4103,148.68,40.39,45.36,19442,18345
IMS-CSCF-A01,P_CSCF,20260602072500,5,2015,1964,51,1247,1230,17,53,12,3,4318,133.11,42.36,48.03,20423,19410
IMS-CSCF-A01,P_CSCF,20260602073000,5,1946,1893,53,1205,1177,28,64,13,4,4171,141.63,41.23,45.84,20036,17923
IMS-CSCF-A01,P_CSCF,20260602073500,5,2102,2059,43,1301,1272,29,56,12,4,4505,138.18,46.11,47.92,20490,19338
IMS-CSCF-A01,P_CSCF,20260602074000,5,2139,2126,13,1324,1315,9,17,4,1,4584,137.49,45.13,47.85,21516,20094
IMS-CSCF-A01,P_CSCF,20260602074500,5,2173,2150,23,1345,1308,37,49,10,1,4657,141.11,44.95,48.81,21430,20839
IMS-CSCF-A01,P_CSCF,20260602075000,5,2261,2219,42,1400,1378,22,50,11,3,4846,148.69,44.74,48.56,22163,20801
IMS-CSCF-A01,P_CSCF,20260602075500,5,2213,2194,19,1370,1334,36,45,9,1,4742,144.64,44.7,50.83,22910,21392
IMS-CSCF-A01,P_CSCF,20260602080000,5,2209,2180,29,1367,1329,38,51,13,3,4733,142.08,49.31,51.83,22207,20433
IMS-CSCF-A01,P_CSCF,20260602080500,5,2329,2288,41,1441,1427,14,43,9,3,4991,154.1,44.47,50.35,23963,22336
IMS-CSCF-A01,P_CSCF,20260602081000,5,2378,2311,67,1472,1447,25,72,17,3,5095,143.69,45.08,50.72,24534,22902
IMS-CSCF-A01,P_CSCF,20260602081500,5,2407,2378,29,1490,1481,9,30,7,1,5158,143.76,48.7,52.06,24243,23298
IMS-CSCF-A01,P_CSCF,20260602082000,5,2380,2309,71,1473,1438,35,84,18,4,5100,148.28,45.97,50.55,23313,23046
IMS-CSCF-A01,P_CSCF,20260602082500,5,2447,2382,65,1515,1483,32,77,16,4,5244,143.33,46.49,51.11,23907,23656
IMS-CSCF-A01,P_CSCF,20260602083000,5,2427,2397,30,1502,1481,21,39,9,3,5202,149.61,49.18,50.15,24587,22830
IMS-CSCF-A01,P_CSCF,20260602083500,5,2752,2695,57,1703,1678,25,66,14,2,5897,146.51,52.42,52.57,28169,26557
IMS-CSCF-A01,P_CSCF,20260602084000,5,2648,2595,53,1639,1612,27,61,16,3,5674,143.12,56.15,50.82,26161,24052
IMS-CSCF-A01,P_CSCF,20260602084500,5,2554,2495,59,1581,1548,33,71,16,5,5474,141.07,51.56,50.22,26424,24692
IMS-CSCF-A01,P_CSCF,20260602085000,5,2701,2644,57,1672,1658,14,56,13,2,5788,138.01,50.5,52.51,26899,25023
IMS-CSCF-A01,P_CSCF,20260602085500,5,2766,2727,39,1712,1700,12,40,9,2,5928,151.43,55.76,54.65,27656,25947
IMS-CSCF-A01,P_CSCF,20260602090000,5,2846,2782,64,1761,1709,52,92,21,3,6099,147.5,50.05,51.75,28192,27507
IMS-CSCF-A01,P_CSCF,20260602090500,5,2708,2629,79,1676,1646,30,86,20,3,5804,148.53,53.14,53.41,26430,25836
IMS-CSCF-A01,P_CSCF,20260602091000,5,2877,2850,27,1781,1750,31,46,10,2,6166,150.85,54.02,53.43,29733,26407
IMS-CSCF-A01,P_CSCF,20260602091500,5,2876,2817,59,1780,1749,31,68,17,5,6164,156.23,55.89,55.24,28168,27765
IMS-CSCF-A01,P_CSCF,20260602092000,5,3041,3022,19,1882,1869,13,26,5,1,6516,150.5,56.85,53.02,31015,28969
IMS-CSCF-A01,P_CSCF,20260602092500,5,3240,3161,79,2005,1981,24,77,20,6,6943,151.87,58.58,54.23,32822,31269
IMS-CSCF-A01,P_CSCF,20260602093000,5,3059,2973,86,1893,1844,49,108,24,3,6555,161.41,53.41,54.6,30173,28606
IMS-CSCF-A01,P_CSCF,20260602093500,5,3103,3070,33,1921,1874,47,62,14,4,6651,153.22,55.88,51.83,31178,28954
IMS-CSCF-A01,P_CSCF,20260602094000,5,3096,3018,78,1916,1878,38,89,22,5,6635,149.44,55.17,53.83,30405,28504
IMS-CSCF-A01,P_CSCF,20260602094500,5,3155,3070,85,1953,1895,58,111,25,7,6762,161.46,56.01,56.67,31241,28746
IMS-CSCF-A01,P_CSCF,20260602095000,5,3170,3075,95,1962,1943,19,85,22,7,6794,162.58,55.52
IMS-CSCF-A01,P_CSCF,20260602095500,5,3224,3159,65,1996,1970,26,71,16,4,6909,152.88,58.1,54.61,31817,31106
IMS-CSCF-A01,P_CSCF,20260602100000,5,3320,3263,57,2055,2039,16,58,13,2,7116,160.9,56.51,55.78,33515,30263
IMS-CSCF-A01,P_CSCF,20260602100500,5,3117,3052,65,1929,1915,14,60,15,4,6679,154.0,53.07,54.62,31424,28560
IMS-CSCF-A01,P_CSCF,20260602101000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260602101500,5,3266,2977,289,2022,1629,393,292,376,14,7000,461.62,83.8,64.33,33443,30064
IMS-CSCF-A01,P_CSCF,20260602102000,5,3537,3090,447,2190,2051,139,276,296,14,7581,308.32,85.44,65.37,35726,33347
IMS-CSCF-A01,P_CSCF,20260602102500,5,3427,3079,348,2121,1520,601,379,535,35,7345,442.06,84.4,63.85,34849,31780
IMS-CSCF-A01,P_CSCF,20260602103000,5,3476,3206,270,2151,1654,497,339,388,40,7449,433.08,82.02,66.58,35427,32310
IMS-CSCF-A01,P_CSCF,20260602103500,5,3466,2385,1081,2145,1512,633,670,971,73,7428,457.75,88.6,68.91,34633,31787
IMS-CSCF-A01,P_CSCF,20260602104000,5,3227,2374,853,1998,1308,690,586,884,73,6916,395.31,80.86,64.96,32745,30281
IMS-CSCF-A01,P_CSCF,20260602104500,5,3512,2906,606,2174,1631,543,519,577,53,7527,352.6,84.2,65.37,35316,32613
IMS-CSCF-A01,P_CSCF,20260602105000,5,3438,2378,1060,2128,1645,483,639,834,70,7368,379.95,88.97,66.38,33690,31304
IMS-CSCF-A01,P_CSCF,20260602105500,5,3568,3184,384,2209,1929,280,256,390,18,7646,476.46,85.74,69.2,36067,33485
IMS-CSCF-A01,P_CSCF,20260602110000,5,3197,2172,1025,1979,1520,459,636,806,42,6851,409.99,76.31,62.28,32577,30707
IMS-CSCF-A01,P_CSCF,20260602110500,5,3284,2274,1010,2032,1591,441,652,749,50,7037,344.93,80.99,66.27,33236,30063
IMS-CSCF-A01,P_CSCF,20260602111000,5,3387,3148,239,2096,1675,421,249,384,27,7258,420.18,82.16,63.55,34446,32401
IMS-CSCF-A01,P_CSCF,20260602111500,5,3308,3276,32,2048,1995,53,68,14,3,7090,134.99,58.57,57.27,32311,30029
IMS-CSCF-A01,P_CSCF,20260602112000,5,3272,3248,24,2025,1990,35,46,10,3,7012,158.15,61.79,53.97,31987,29932
IMS-CSCF-A01,P_CSCF,20260602112500,5,3338,3244,94,2066,2028,38,99,25,8,7154,145.64,61.1,54.51,34100,32390
IMS-CSCF-A01,P_CSCF,20260602113000,5,3198,3115,83,1980,1938,42,98,22,5,6854,155.22,55.61,57.85,32198,29571
IMS-CSCF-A01,P_CSCF,20260602113500,5,3278,3261,17,2029,1972,57,57,13,4,7025,154.6,56.51,56.71,31953,30824
IMS-CSCF-A01,P_CSCF,20260602114000,5,3231,3205,26,2000,1967,33,46,11,2,6925,154.55,54.07,57.91,32609,29793
IMS-CSCF-A01,P_CSCF,20260602114500,5,3174,3123,51,1965,1941,24,60,13,2,6802,153.18,59.21,56.24,32380,29538
IMS-CSCF-A01,P_CSCF,20260602115000,5,3122,3096,26,1932,1888,44,56,12,2,6691,148.21,55.86,53.52,30954,29644
IMS-CSCF-A01,P_CSCF,20260602115500,5,3093,3052,41,1915,1876,39,60,15,5,6629,143.75,58.22,55.43,31108,29794
IMS-CSCF-A01,P_CSCF,20260602120000,5,3196,3179,17,1978,1948,30,36,8,3,6849,152.35,58.97,53.51,31251,30099
IMS-CSCF-A01,P_CSCF,20260602120500,5,3281,3264,17,2031,1982,49,50,12,4,7030,145.3,59.19,55.76,32207,31050
IMS-CSCF-A01,P_CSCF,20260602121000,5,3332,3250,82,2063,2015,48,99,25,6,7141,145.54,57.65,54.92,33671,32077
IMS-CSCF-A01,P_CSCF,20260602121500,5,2947,2897,50,1824,1790,34,66,16,2,6315,153.09,57.22,52.75,30140,27022
IMS-CSCF-A01,P_CSCF,20260602122000,5,3103,3020,83,1920,1879,41,96,24,4,6649,141.47,55.53,53.52,30814,28639
IMS-CSCF-A01,P_CSCF,20260602122500,5,3010,2955,55,1863,1835,28,64,15,4,6451,156.46,55.18,52.13,30370,28746
IMS-CSCF-A01,P_CSCF,20260602123000,5,2852,2789,63,1765,1717,48,89,19,3,6112,143.74,57.12,52.52,29316,26418
IMS-CSCF-A01,P_CSCF,20260602123000,5,2852,2789,63,1765,1717,48,89,19,3,6112,143.74,57.12,52.52,29316,26418
IMS-CSCF-A01,P_CSCF,20260602123500,5,3070,2985,85,1900,1869,31,90,20,6,6579,146.51,53.09,53.75,31139,29570
IMS-CSCF-A01,P_CSCF,20260602124000,5,3147,3106,41,1948,1931,17,45,11,2,6744,144.81,56.7,51.32,31083,29805
IMS-CSCF-A01,P_CSCF,20260602124500,5,2913,2892,21,1803,1767,36,43,11,3,6243,129.99,55.06,55.61,30115,28219
IMS-CSCF-A01,P_CSCF,20260602125000,5,2885,2802,83,1786,1764,22,83,18,4,6183,149.05,55.28,52.86,29802,27183
IMS-CSCF-A01,P_CSCF,20260602125500,5,2870,2843,27,1776,1739,37,50,12,2,6150,152.17,52.13,54.35,28578,26178
IMS-CSCF-A01,P_CSCF,20260602130000,5,2946,2877,69,1824,1779,45,89,21,4,6314,152.96,54.31,52.63,28949,28404
IMS-CSCF-A01,P_CSCF,20260602130000,5,2946,2877,69,1824,1779,45,89,21,4,6314,152.96,54.31,52.63,28949,28404
IMS-CSCF-A01,P_CSCF,20260602130500,5,2916,2855,61,1805,1754,51,86,21,5,6250,148.24,53.06,54.51,28481,28016
IMS-CSCF-A01,P_CSCF,20260602131000,5,2955,2871,84,1829,1805,24,81,21,6,6333,146.83,55.2,54.77,30114,27757
IMS-CSCF-A01,P_CSCF,20260602131500,5,2916,2888,28,1805,1755,50,60,15,3,6249,153.78,54.33,53.18,28822,26636
IMS-CSCF-A01,P_CSCF,20260602132000,5,2777,2695,82,1719,1688,31,90,19,4,5952,148.85,55.44,52.0,27199,25673
IMS-CSCF-A01,P_CSCF,20260602132500,5,2814,2774,40,1742,1699,43,67,13,3,6030,151.61,54.1,52.37,28345,26845
IMS-CSCF-A01,P_CSCF,20260602133000,5,2803,2725,78,1735,1725,10,68,16,4,6007,147.72,54.0,53.06,27879,27157
IMS-CSCF-A01,P_CSCF,20260602133500,5,2708,2692,16,1676,1645,31,38,8,1,5803,155.26,53.36,51.34,26740,25978
IMS-CSCF-A01,P_CSCF,20260602134000,5,2551,2497,54,1579,1570,9,48,12,3,5468,145.76,53.14,50.62,25407,23553
IMS-CSCF-A01,P_CSCF,20260602134500,5,2747,2701,46,1701,1691,10,43,10,3,5888,147.68,50.84,52.75,28378,25082
IMS-CSCF-A01,P_CSCF,20260602135000,5,2704,2633,71,1674,1665,9,61,14,5,5796,144.46,50.51,50.18,26793,25619
IMS-CSCF-A01,P_CSCF,20260602135500,5,2764,2741,23,1711,1675,36,46,11,2,5923,136.17,55.07,51.59,27901,26457
IMS-CSCF-A01,P_CSCF,20260602140000,5,2655,2605,50,1643,1612,31,62,14,5,5690,146.49,49.51,51.51,27177,24904
IMS-CSCF-A01,P_CSCF,20260602140500,5,2531,2489,42,1567,1525,42,64,16,4,5424,141.83,47.5,53.39,25398,24258
IMS-CSCF-A01,P_CSCF,20260602141000,5,2534,2505,29,1569,1543,26,42,10,3,5431,138.75,47.89,49.35,25652,23947
IMS-CSCF-A01,P_CSCF,20260602141500,5,2687,2638,49,1663,1641,22,55,12,4,5759,143.71,51.36,48.99,26190,25891
IMS-CSCF-A01,P_CSCF,20260602142000,5,2587,2540,47,1602,1582,20,52,13,2,5545,143.95,48.7,49.82,26371,24174
IMS-CSCF-A01,P_CSCF,20260602142500,5,2737,2665,72,1694,1685,9,63,14,4,5865,151.83,53.58,52.61,27323,26112
IMS-CSCF-A01,P_CSCF,20260602143000,5,2656,2607,49,1644,1596,48,74,18,5,5692,148.73,53.42,51.49,26479,24144
IMS-CSCF-A01,P_CSCF,20260602143500,5,2712,2650,62,1679,1662,17,63,13,3,5812,140.73,53.67,51.96,27658,25490
IMS-CSCF-A01,P_CSCF,20260602144000,5,2505,2486,19,1550,1511,39,44,11,3,5368,149.26,51.15,51.05,25822,24275
IMS-CSCF-A01,P_CSCF,20260602144500,5,2583,2512,71,1599,1569,30,81,17,3,5535,148.73,49.93,50.42,25909,24685
IMS-CSCF-A01,P_CSCF,20260602145000,5,2506,2447,59,1551,1514,37,73,17,6,5371,137.44,46.17,53.37,25067,23274
IMS-CSCF-A01,P_CSCF,20260602145500,5,2674,2651,23,1655,1644,11,27,6,1,5730,148.13,52.08,53.56,27156,25419
IMS-CSCF-A01,P_CSCF,20260602150000,5,2669,2591,78,1652,1642,10,69,15,4,5720,154.23,48.23,49.77,25992,24610
IMS-CSCF-A01,P_CSCF,20260602150500,5,2607,2531,76,1613,1591,22,75,17,6,5586,150.1,48.95,51.51,26942,24317
IMS-CSCF-A01,P_CSCF,20260602151000,5,2769,2725,44,1714,1675,39,62,16,5,5934,153.7,51.34,51.17,27480,25429
IMS-CSCF-A01,P_CSCF,20260602151500,5,2635,2614,21,1631,1613,18,30,7,2,5647,143.53,51.31,52.41,25660,24806
IMS-CSCF-A01,P_CSCF,20260602152000,5,2647,2621,26,1638,1623,15,32,7,2,5672,148.83,50.51,52.4,26771,24321
IMS-CSCF-A01,P_CSCF,20260602152500,5,2657,2602,55,1645,1624,21,60,13,3,5695,145.18,52.27,53.7,26809,24601
IMS-CSCF-A01,P_CSCF,20260602152500,5,2657,2602,55,1645,1624,21,60,13,3,5695,145.18,52.27,53.7,26809,24601
IMS-CSCF-A01,P_CSCF,20260602153000,5,2634,2565,69,1630,1600,30,77,16,6,5644,141.49,51.54,50.47,26174,24902
IMS-CSCF-A01,P_CSCF,20260602153500,5,2659,2582,77,1646,1623,23,77,18,5,5699,149.46,50.7,54.27,27484,25268
IMS-CSCF-A01,P_CSCF,20260602154000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260602154500,5,2624,2549,75,1624,1602,22,74,19,4,5624,132.25,50.11,52.25,25993,24350
IMS-CSCF-A01,P_CSCF,20260602155000,5,2627,2613,14,1626,1579,47,47,11,3,5631,140.7,49.47,53.45,27083,24259
IMS-CSCF-A01,P_CSCF,20260602155500,5,2848,2793,55,1763,1732,31,68,16,2,6104,160.39,54.51,52.89,27854,27078
IMS-CSCF-A01,P_CSCF,20260602160000,5,2751,2675,76,1703,1654,49,100,21,4,5896,146.88,48.73,51.74,27732,26717
IMS-CSCF-A01,P_CSCF,20260602160500,5,2756,2687,69,1706,1664,42,87,21,3,5906,145.67,52.51,48.94,28100,25193
IMS-CSCF-A01,P_CSCF,20260602161000,5,2882,2830,52,1784,1744,40,72,16,4,6176,152.91,56.1,52.62,29711,27883
