NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A02,S_CSCF,20260602021500,5,951,943,8,589,584,5,11,2,0,2039,126.82,30.39,42.64,9419,8746
IMS-CSCF-A02,S_CSCF,20260602022000,5,930,924,6,576,572,4,7,2,1,1994,133.65,27.34,42.16,9167,8821
IMS-CSCF-A02,S_CSCF,20260602022500,5,928,917,11,574,569,5,12,3,1,1989,137.39,25.99,42.79,9583,8655
IMS-CSCF-A02,S_CSCF,20260602023000,5,932,918,14,576,568,8,17,4,1,1997,140.02,30.36,40.41,9518,9020
IMS-CSCF-A02,S_CSCF,20260602023500,5,913,905,8,565,551,14,17,4,1,1957,136.65,29.39,44.35,9431,8407
IMS-CSCF-A02,S_CSCF,20260602024000,5,911,900,11,564,552,12,18,4,1,1953,126.46,29.96,43.53,8935,8620
IMS-CSCF-A02,S_CSCF,20260602024500,5,944,920,24,584,576,8,25,5,2,2024,126.08,32.07,42.51,9536,8761
IMS-CSCF-A02,S_CSCF,20260602025000,5,891,869,22,551,542,9,25,5,1,1909,141.34,28.1,44.21,9079,8169
IMS-CSCF-A02,S_CSCF,20260602025500,5,891,874,17,552,542,10,21,5,1,1911,124.01,25.96,39.87,8843,8453
IMS-CSCF-A02,S_CSCF,20260602030000,5,954,926,28,591,588,3,23,6,2,2046,125.46,29.81,44.03,9743,8859
IMS-CSCF-A02,S_CSCF,20260602030500,5,892,866,26,552,548,4,23,6,1,1912,123.71,29.62,38.78,8688,8200
IMS-CSCF-A02,S_CSCF,20260602031000,5,927,900,27,573,565,8,27,6,2,1986,126.46,28.72,42.62,9083,8986
IMS-CSCF-A02,S_CSCF,20260602031500,5,910,898,12,563,548,15,21,5,1,1952,119.83,28.54,43.81,9033,8517
IMS-CSCF-A02,S_CSCF,20260602032000,5,950,923,27,588,581,7,27,6,1,2036,131.54,28.38,41.23,9729,8806
IMS-CSCF-A02,S_CSCF,20260602032500,5,903,881,22,559,543,16,29,8,1,1935,136.2,29.51,42.18,8956,8718
IMS-CSCF-A02,S_CSCF,20260602033000,5,926,910,16,573,557,16,26,5,1,1985,120.17,28.19,43.75,9136,8399
IMS-CSCF-A02,S_CSCF,20260602033500,5,985,972,13,609,604,5,14,3,1,2111,124.09,30.7,44.49,9919,9008
IMS-CSCF-A02,S_CSCF,20260602034000,5,907,899,8,561,546,15,18,4,1,1944,125.27,29.33,43.63,8839,8587
IMS-CSCF-A02,S_CSCF,20260602034500,5,887,871,16,549,537,12,22,5,1,1901,117.58,31.2,41.43,8806,8431
IMS-CSCF-A02,S_CSCF,20260602035000,5,917,900,17,568,561,7,19,4,1,1966,124.62,26.92,42.75,9455,8606
IMS-CSCF-A02,S_CSCF,20260602035500,5,902,878,24,558,554,4,22,5,1,1933,129.26,26.02,43.22,9342,8743
IMS-CSCF-A02,S_CSCF,20260602040000,5,910,904,6,563,553,10,12,3,1,1951,127.02,26.54,44.1,9024,8282
IMS-CSCF-A02,S_CSCF,20260602040500,5,931,912,19,576,565,11,24,5,1,1996,123.88,28.1,43.78,9594,8586
IMS-CSCF-A02,S_CSCF,20260602041000,5,913,888,25,565,548,17,33,8,1,1957,122.51,27.26,42.64,8988,8567
IMS-CSCF-A02,S_CSCF,20260602041500,5,862,853,9,533,528,5,12,2,0,1848,121.68,29.88,41.22,8429,8308
IMS-CSCF-A02,S_CSCF,20260602042000,5,956,929,27,592,582,10,29,7,1,2049,129.27,30.81,42.54,9724,9014
IMS-CSCF-A02,S_CSCF,20260602042500,5,949,942,7,587,570,17,18,5,1,2034,131.47,27.95,44.49,9441,8904
IMS-CSCF-A02,S_CSCF,20260602043000,5,985,977,8,609,601,8,13,3,0,2111,121.66,30.52,40.72,10162,9500
IMS-CSCF-A02,S_CSCF,20260602043500,5,954,946,8,590,577,13,16,4,1,2044,131.09,30.99,43.74,9441,8947
IMS-CSCF-A02,S_CSCF,20260602044000,5,911,888,23,564,557,7,22,6,2,1952,125.16,31.03,44.03,9046,8476
IMS-CSCF-A02,S_CSCF,20260602044500,5,940,912,28,582,579,3,25,5,1,2014,126.15,30.05,42.37,9410,8664
IMS-CSCF-A02,S_CSCF,20260602045000,5,953,946,7,590,580,10,13,3,1,2044,125.91,27.06,42.54,9363,8815
IMS-CSCF-A02,S_CSCF,20260602045500,5,957,934,23,592,587,5,22,5,1,2051,129.4,29.22,42.48,9550,8828
IMS-CSCF-A02,S_CSCF,20260602050000,5,925,909,16,572,555,17,26,6,1,1982,120.28,27.97,43.97,9097,8453
IMS-CSCF-A02,S_CSCF,20260602050500,5,990,970,20,613,596,17,28,7,2,2122,135.86,30.42,44.04,9904,9171
IMS-CSCF-A02,S_CSCF,20260602051000,5,963,952,11,596,592,4,12,2,1,2063,128.92,35.48,41.05,9368,8804
IMS-CSCF-A02,S_CSCF,20260602051500,5,1003,984,19,621,610,11,23,6,1,2150,125.09,31.88,44.55,10308,9527
IMS-CSCF-A02,S_CSCF,20260602052000,5,1015,986,29,628,618,10,30,7,2,2176,140.09,31.55,46.95,10244,9611
IMS-CSCF-A02,S_CSCF,20260602052500,5,952,945,7,589,575,14,17,4,0,2040,125.45,29.81,43.28,9511,8711
IMS-CSCF-A02,S_CSCF,20260602053000,5,1010,985,25,625,606,19,34,8,2,2165,131.78,32.53,41.66,9871,9613
IMS-CSCF-A02,S_CSCF,20260602053500,5,1004,995,9,621,609,12,16,4,1,2152,124.44,34.6,41.18,10214,9278
IMS-CSCF-A02,S_CSCF,20260602054000,5,1046,1024,22,647,641,6,22,5,1,2242,121.95,29.61,43.99,10828,9542
IMS-CSCF-A02,S_CSCF,20260602054500,5,1027,1019,8,635,629,6,10,3,1,2201,120.77,28.92,43.11,10461,9671
IMS-CSCF-A02,S_CSCF,20260602055000,5,1066,1050,16,660,647,13,23,5,1,2285,134.51,32.45,42.81,10970,9956
IMS-CSCF-A02,S_CSCF,20260602055500,5,1067,1043,24,661,646,15,32,6,1,2288,128.37,33.17,42.73,11037,9877
IMS-CSCF-A02,S_CSCF,20260602060000,5,1114,1096,18,689,681,8,20,5,1,2388,130.85,29.68,46.14,10917,10268
IMS-CSCF-A02,S_CSCF,20260602060500,5,1119,1098,21,693,684,9,23,6,1,2399,126.17,31.56,44.79,11273,10251
IMS-CSCF-A02,S_CSCF,20260602061000,5,1131,1097,34,700,691,9,34,8,1,2423,126.61,32.49,46.94,11186,10983
IMS-CSCF-A02,S_CSCF,20260602061500,5,1145,1122,23,709,705,4,21,5,1,2455,125.82,33.11,42.84,11182,10404
IMS-CSCF-A02,S_CSCF,20260602062000,5,1114,1094,20,689,670,19,30,7,2,2388,131.53,34.56,43.66,10875,10311
IMS-CSCF-A02,S_CSCF,20260602062500,5,1138,1118,20,704,700,4,19,4,1,2439,130.33,39.11,43.93,11759,10981
IMS-CSCF-A02,S_CSCF,20260602063000,5,1240,1228,12,767,761,6,15,3,0,2657,126.99,35.51,44.59,12096,12033
IMS-CSCF-A02,S_CSCF,20260602063500,5,1198,1183,15,741,736,5,15,4,1,2567,135.36,32.25,44.66,11842,10945
IMS-CSCF-A02,S_CSCF,20260602064000,5,1176,1163,13,728,722,6,15,3,1,2521,129.86,35.55,43.79,12171,10991
IMS-CSCF-A02,S_CSCF,20260602064500,5,1179,1154,25,730,723,7,25,5,2,2527,126.09,32.79,43.53,11788,11071
IMS-CSCF-A02,S_CSCF,20260602065000,5,1231,1207,24,762,741,21,35,8,2,2639,136.21,30.61,43.67,12687,11170
IMS-CSCF-A02,S_CSCF,20260602065500,5,1370,1353,17,848,827,21,30,6,2,2936,134.76,33.78,42.81,14099,12455
IMS-CSCF-A02,S_CSCF,20260602070000,5,1269,1241,28,785,776,9,28,7,2,2719,117.27,33.36,43.78,12641,11946
IMS-CSCF-A02,S_CSCF,20260602070500,5,1345,1309,36,833,827,6,32,8,2,2883,133.8,35.42,43.97,13287,12730
IMS-CSCF-A02,S_CSCF,20260602071000,5,1350,1337,13,836,817,19,24,6,2,2894,125.27,33.35,43.23,13969,13090
IMS-CSCF-A02,S_CSCF,20260602071500,5,1305,1267,38,808,801,7,33,9,3,2797,146.5,33.09,49.14,13224,12423
IMS-CSCF-A02,S_CSCF,20260602072000,5,1432,1415,17,886,876,10,21,5,1,3069,124.36,36.17,45.39,14261,13456
IMS-CSCF-A02,S_CSCF,20260602072500,5,1325,1294,31,820,799,21,40,10,2,2840,129.92,35.0,43.89,13347,12359
IMS-CSCF-A02,S_CSCF,20260602073000,5,1474,1448,26,912,888,24,39,9,2,3160,134.3,31.32,49.33,15170,13797
IMS-CSCF-A02,S_CSCF,20260602073500,5,1525,1496,29,944,938,6,27,7,1,3269,142.53,39.28,46.95,15780,14324
IMS-CSCF-A02,S_CSCF,20260602074000,5,1455,1424,31,900,884,16,36,9,2,3118,130.07,34.28,45.7,14293,13913
IMS-CSCF-A02,S_CSCF,20260602074500,5,1504,1475,29,931,907,24,41,10,2,3224,135.51,36.09,45.82,14925,13765
IMS-CSCF-A02,S_CSCF,20260602075000,5,1517,1479,38,939,912,27,52,11,2,3252,133.66,32.61,47.72,15163,14600
IMS-CSCF-A02,S_CSCF,20260602075500,5,1599,1553,46,990,967,23,53,12,4,3428,135.39,40.89,45.94,16565,14933
IMS-CSCF-A02,S_CSCF,20260602080000,5,1642,1608,34,1017,999,18,39,10,3,3520,135.96,39.9,46.88,16742,15106
IMS-CSCF-A02,S_CSCF,20260602080500,5,1650,1621,29,1021,1010,11,31,8,1,3536,133.92,38.02,49.0,16284,15778
IMS-CSCF-A02,S_CSCF,20260602081000,5,1585,1567,18,981,959,22,31,7,2,3396,127.9,34.54,49.94,15419,14672
IMS-CSCF-A02,S_CSCF,20260602081500,5,1623,1578,45,1005,979,26,55,14,2,3479,138.95,38.79,47.81,15991,14971
IMS-CSCF-A02,S_CSCF,20260602082000,5,1829,1791,38,1132,1101,31,53,13,3,3921,134.11,42.85,45.05,18875,17691
IMS-CSCF-A02,S_CSCF,20260602082500,5,1869,1824,45,1157,1141,16,47,11,3,4007,135.36,40.22,48.92,18531,17882
IMS-CSCF-A02,S_CSCF,20260602083000,5,1858,1808,50,1150,1129,21,56,12,3,3981,132.73,40.47,46.58,18562,17251
IMS-CSCF-A02,S_CSCF,20260602083500,5,1863,1841,22,1153,1119,34,45,10,1,3992,128.83,38.02,47.3,18379,18042
IMS-CSCF-A02,S_CSCF,20260602084000,5,1861,1836,25,1152,1129,23,36,9,3,3989,139.38,45.82,48.77,18378,18024
IMS-CSCF-A02,S_CSCF,20260602084500,5,1858,1830,28,1150,1129,21,37,10,2,3981,134.55,39.85,48.6,18202,17735
IMS-CSCF-A02,S_CSCF,20260602085000,5,1928,1880,48,1194,1180,14,49,11,2,4133,140.4,41.67,47.22,19359,17601
IMS-CSCF-A02,S_CSCF,20260602085500,5,1986,1928,58,1229,1205,24,65,15,2,4255,126.72,42.02,50.41,20559,18007
IMS-CSCF-A02,S_CSCF,20260602090000,5,1858,1805,53,1150,1135,15,52,12,4,3982,145.2,40.73,46.49,18330,16968
IMS-CSCF-A02,S_CSCF,20260602090500,5,2184,2171,13,1352,1327,25,30,6,2,4680,147.61,45.82,50.71,21763,20068
IMS-CSCF-A02,S_CSCF,20260602091000,5,2072,2038,34,1283,1268,15,39,8,2,4441,132.94,43.24,52.2,20750,19470
IMS-CSCF-A02,S_CSCF,20260602091500,5,2096,2074,22,1297,1262,35,45,10,2,4492,149.1,45.58,49.76,21102,19521
IMS-CSCF-A02,S_CSCF,20260602092000,5,2137,2077,60,1323,1313,10,56,12,2,4580,141.2,41.45,49.49,21365,20553
IMS-CSCF-A02,S_CSCF,20260602092500,5,2105,2092,13,1303,1266,37,39,9,2,4510,146.59,42.17,50.42,21623,19182
IMS-CSCF-A02,S_CSCF,20260602093000,5,2177,2157,20,1347,1315,32,41,10,1,4665,137.09,42.43,49.93,21149,20493
IMS-CSCF-A02,S_CSCF,20260602093500,5,2154,2117,37,1333,1325,8,37,7,1,4616,139.48,45.66,54.65,21233,20740
IMS-CSCF-A02,S_CSCF,20260602094000,5,2135,2076,59,1321,1302,19,60,14,4,4575,124.45,43.95,48.73,20853,19923
IMS-CSCF-A02,S_CSCF,20260602094500,5,2184,2137,47,1352,1322,30,60,14,3,4680,133.83,48.14,49.57,21704,20244
IMS-CSCF-A02,S_CSCF,20260602095000,5,2200,2187,13,1362,1355,7,16,3,1,4715,143.68,43.48,50.79,22291,20629
IMS-CSCF-A02,S_CSCF,20260602095500,5,2260,2199,61,1399,1382,17,59,14,5,4844,142.26,46.04,50.24,22095,21794
IMS-CSCF-A02,S_CSCF,20260602100000,5,2436,2375,61,1508,1487,21,63,15,4,5220,138.28,47.41,51.57,24160,23122
IMS-CSCF-A02,S_CSCF,20260602100500,5,2241,2222,19,1387,1365,22,31,8,2,4804,144.18,45.96,47.48,22038,20828
IMS-CSCF-A02,S_CSCF,20260602101000,5,2425,2380,45,1501,1480,21,52,12,2,5196,140.39,47.41,52.04,24884,23103
IMS-CSCF-A02,S_CSCF,20260602101500,5,2232,2206,26,1382,1353,29,43,10,2,4784,142.31,46.0,49.89,22319,20320
IMS-CSCF-A02,S_CSCF,20260602102000,5,2383,2323,60,1475,1458,17,60,13,4,5107,132.62,50.88,50.68,23151,23011
IMS-CSCF-A02,S_CSCF,20260602102500,5,2398,2360,38,1484,1461,23,47,12,2,5139,146.65,48.65,53.59,24393,22247
IMS-CSCF-A02,S_CSCF,20260602103000,5,2399,2361,38,1485,1447,38,59,13,4,5142,133.97,50.06,49.62,24089,21949
IMS-CSCF-A02,S_CSCF,20260602103500,5,2453,2409,44,1518,1503,15,46,10,3,5256,146.67,49.26,51.18,24443,22652
IMS-CSCF-A02,S_CSCF,20260602104000,5,2380,2315,65,1473,1454,19,65,14,5,5101,148.35,46.44,50.22,23237,21680
IMS-CSCF-A02,S_CSCF,20260602104500,5,2577,2529,48,1595,1563,32,65,13,2,5522,139.92,51.24,50.78,25424,23777
IMS-CSCF-A02,S_CSCF,20260602105000,5,2508,2485,23,1552,1526,26,37,10,2,5374,139.43,50.95,50.56,24495,22840
IMS-CSCF-A02,S_CSCF,20260602105500,5,2450,2435,15,1516,1492,24,30,7,2,5250,134.14,48.18,50.14,25342,22699
IMS-CSCF-A02,S_CSCF,20260602110000,5,2286,2222,64,1415,1373,42,82,19,5,4900,145.36,47.89,50.7,22569,21425
IMS-CSCF-A02,S_CSCF,20260602110500,5,2470,2441,29,1529,1495,34,51,10,2,5294,146.26,49.02,49.02,25186,22462
IMS-CSCF-A02,S_CSCF,20260602111000,5,2459,2397,62,1522,1511,11,56,14,3,5270,156.91,48.43,50.19,24660,22673
IMS-CSCF-A02,S_CSCF,20260602111500,5,2314,2267,47,1432,1422,10,45,9,3,4959,137.15,46.38,50.32,23863,21582
IMS-CSCF-A02,S_CSCF,20260602112000,5,2410,2393,17,1492,1477,15,24,6,2,5166,140.42,43.15,46.49,23621,22456
IMS-CSCF-A02,S_CSCF,20260602112500,5,2334,2309,25,1445,1408,37,47,12,3,5003,130.53,47.74,48.81,23949,
IMS-CSCF-A02,S_CSCF,20260602113000,5,2429,2372,57,1504,1484,20,60,14,3,5206,139.31,48.8,50.24,24724,23425
IMS-CSCF-A02,S_CSCF,20260602113500,5,2253,2218,35,1395,1373,22,43,11,3,4829,138.37,49.65,49.65,22436,21093
IMS-CSCF-A02,S_CSCF,20260602114000,5,2404,2388,16,1488,1447,41,45,10,2,5152,141.04,47.36,50.17,24664,22839
IMS-CSCF-A02,S_CSCF,20260602114500,5,2310,2274,36,1430,1412,18,41,10,3,4950,150.74,46.13,48.38,22599,21013
IMS-CSCF-A02,S_CSCF,20260602115000,5,2389,2340,49,1479,1440,39,70,15,3,5121,152.27,45.08,49.06,24114,22520
IMS-CSCF-A02,S_CSCF,20260602115500,5,2366,2296,70,1465,1440,25,73,17,5,5071,143.19,45.83,50.94,23603,22045
IMS-CSCF-A02,S_CSCF,20260602120000,5,2202,2150,52,1363,1350,13,51,12,2,4720,149.81,44.65,48.74,22798,20239
IMS-CSCF-A02,S_CSCF,20260602120500,5,2331,2314,17,1443,1428,15,26,5,1,4996,136.14,44.5,50.41,23260,21802
IMS-CSCF-A02,S_CSCF,20260602121000,5,2234,2190,44,1383,1375,8,40,9,3,4787,141.35,47.45,47.61,22449,20848
IMS-CSCF-A02,S_CSCF,20260602121500,5,2209,2150,59,1368,1353,15,59,13,2,4735,143.04,46.16,47.49,21746,21319
IMS-CSCF-A02,S_CSCF,20260602122000,5,2208,2177,31,1367,1355,12,34,7,2,4732,141.75,46.92,51.08,21661,20594
IMS-CSCF-A02,S_CSCF,20260602122500,5,2241,2226,15,1387,1358,29,35,8,1,4803,144.29,45.28,48.59,23113,21723
IMS-CSCF-A02,S_CSCF,20260602123000,5,2278,2246,32,1410,1369,41,57,13,3,4883,142.65,45.8,48.82,23353,21560
IMS-CSCF-A02,S_CSCF,20260602123500,5,2026,1991,35,1254,1221,33,54,11,3,4341,142.32,43.47,49.2,20222,19423
IMS-CSCF-A02,S_CSCF,20260602124000,5,2179,2141,38,1348,1336,12,38,9,3,4669,135.47,43.58
IMS-CSCF-A02,S_CSCF,20260602124500,5,2272,2246,26,1406,1395,11,28,7,2,4869,134.43,48.95,50.65,23223,20994
IMS-CSCF-A02,S_CSCF,20260602125000,5,2115,2069,46,1309,1285,24,52,14,4,4534,140.64,43.19,49.76,20743,19806
IMS-CSCF-A02,S_CSCF,20260602125500,5,2102,2073,29,1301,1277,24,41,10,2,4505,127.01,43.51,50.19,20663,19583
IMS-CSCF-A02,S_CSCF,20260602130000,5,2182,2139,43,1351,1323,28,56,12,3,4676,134.93,45.18,50.17,22263,20124
IMS-CSCF-A02,S_CSCF,20260602130500,5,2159,2145,14,1336,1323,13,21,5,1,4626,146.37,43.71,49.15,21723,20274
IMS-CSCF-A02,S_CSCF,20260602130500,5,2159,2145,14,1336,1323,13,21,5,1,4626,146.37,43.71,49.15,21723,20274
IMS-CSCF-A02,S_CSCF,20260602131000,5,1980,1936,44,1225,1214,11,44,10,1,4242,145.08,44.44,48.91,20297,18549
IMS-CSCF-A02,S_CSCF,20260602131500,5,1998,1987,11,1236,1203,33,34,8,2,4281,140.8,43.5,49.36,19666,18157
IMS-CSCF-A02,S_CSCF,20260602132000,5,2158,2121,37,1336,1306,30,52,11,4,4624,138.39,42.24,49.76,21200,20080
IMS-CSCF-A02,S_CSCF,20260602132500,5,1994,1960,34,1234,1210,24,47,10,1,4274,139.44,45.33,44.08,19843,18760
IMS-CSCF-A02,S_CSCF,20260602133000,5,2079,2037,42,1287,1258,29,56,12,3,4456,136.82,42.99,45.27,20468,20127
IMS-CSCF-A02,S_CSCF,20260602133500,5,1962,1906,56,1214,1179,35,71,15,5,4204,136.58,41.8,49.31,20030,18731
IMS-CSCF-A02,S_CSCF,20260602134000,5,1956,1932,24,1211,1195,16,32,7,1,4192,136.87,40.79,49.94,19756,17776
IMS-CSCF-A02,S_CSCF,20260602134500,5,1969,1919,50,1219,1184,35,66,16,3,4219,140.1,43.04,48.02,19129,17988
IMS-CSCF-A02,S_CSCF,20260602135000,5,2005,1966,39,1241,1224,17,42,11,3,4296,127.26,41.51,48.0,19697,19296
IMS-CSCF-A02,S_CSCF,20260602135500,5,2027,2002,25,1255,1225,30,42,11,2,4345,137.69,41.7,49.9,20886,19437
IMS-CSCF-A02,S_CSCF,20260602140000,5,1931,1884,47,1195,1181,14,48,11,2,4139,149.47,41.2,50.78,18828,18747
IMS-CSCF-A02,S_CSCF,20260602140500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A02,S_CSCF,20260602141000,5,1853,1844,9,1147,1124,23,24,6,2,3972,136.87,40.26,48.79,18928,17277
IMS-CSCF-A02,S_CSCF,20260602141500,5,1892,1851,41,1171,1147,24,51,11,3,4054,142.87,42.82,49.45,19100,18359
IMS-CSCF-A02,S_CSCF,20260602142000,5,1959,1933,26,1212,1194,18,36,7,1,4198,141.21,41.61,49.14,19797,18486
IMS-CSCF-A02,S_CSCF,20260602142500,5,1893,1852,41,1172,1161,11,42,8,2,4057,133.72,43.37,46.88,19596,17811
IMS-CSCF-A02,S_CSCF,20260602143000,5,1863,1827,36,1153,1127,26,49,11,2,3993,133.5,42.41,47.24,19122,17281
IMS-CSCF-A02,S_CSCF,20260602143500,5,1880,1861,19,1164,1153,11,24,5,1,4029,132.55,38.16,45.99,18987,18229
IMS-CSCF-A02,S_CSCF,20260602144000,5,1890,1840,50,1170,1140,30,65,13,2,4050,130.9,41.33,46.65,19536,18239
IMS-CSCF-A02,S_CSCF,20260602144500,5,1902,1845,57,1177,1148,29,68,16,2,4077,134.91,40.75,47.61,18533,17701
IMS-CSCF-A02,S_CSCF,20260602145000,5,1916,1899,17,1186,1154,32,38,9,2,4106,128.95,42.52,48.05,19843,18593
IMS-CSCF-A02,S_CSCF,20260602145500,5,1850,1824,26,1145,1112,33,45,11,3,3965,124.03,44.15,47.78,18982,16777
IMS-CSCF-A02,S_CSCF,20260602150000,5,1861,1839,22,1152,1119,33,44,10,1,3989,129.91,40.84,48.51,18177,17996
IMS-CSCF-A02,S_CSCF,20260602150500,5,1902,1854,48,1177,1159,18,51,12,3,4077,140.88,41.2,48.81,18771,17867
IMS-CSCF-A02,S_CSCF,20260602151000,5,1881,1861,20,1164,1152,12,25,6,1,4031,144.67,41.01,46.96,19005,17337
IMS-CSCF-A02,S_CSCF,20260602151500,5,1902,1871,31,1177,1152,25,43,10,3,4076,133.56,43.54,48.42,19044,17924
IMS-CSCF-A02,S_CSCF,20260602152000,5,1983,1937,46,1228,1217,11,46,9,2,4251,139.86,43.21,50.6,20192,19249
IMS-CSCF-A02,S_CSCF,20260602152500,5,1887,1857,30,1168,1150,18,39,8,1,4044,133.73,40.15,45.46,18400,18090
IMS-CSCF-A02,S_CSCF,20260602153000,5,1878,1843,35,1162,1155,7,32,8,2,4025,141.42,41.6,48.11,18251,17561
IMS-CSCF-A02,S_CSCF,20260602153500,5,1852,1805,47,1146,1116,30,61,14,2,3968,144.08,41.04,47.1,19006,17170
IMS-CSCF-A02,S_CSCF,20260602154000,5,1891,1879,12,1171,1163,8,15,4,1,4054,141.36,39.87,47.35,19281,17310
IMS-CSCF-A02,S_CSCF,20260602154500,5,2027,1984,43,1255,1226,29,56,14,2,4345,138.22,42.77,49.41,20342,18924
IMS-CSCF-A02,S_CSCF,20260602155000,5,1956,1938,18,1210,1188,22,31,8,1,4191,144.7,41.57,48.1,19265,18667
IMS-CSCF-A02,S_CSCF,20260602155000,5,1956,1938,18,1210,1188,22,31,8,1,4191,144.7,41.57,48.1,19265,18667
IMS-CSCF-A02,S_CSCF,20260602155500,5,1979,1956,23,1225,1214,11,26,6,2,4242,134.91,44.37,48.69,19924,18426
IMS-CSCF-A02,S_CSCF,20260602160000,5,1930,1908,22,1195,1188,7,22,6,1,4137,139.6,39.75,46.48,18959,18477
IMS-CSCF-A02,S_CSCF,20260602160500,5,2011,1960,51,1244,1214,30,63,14,4,4309,141.16,42.5,50.63,20463,19433
IMS-CSCF-A02,S_CSCF,20260602161000,5,2028,2009,19,1255,1246,9,22,5,1,4347,148.7,43.41,49.58,20818,18408
IMS-CSCF-A02,S_CSCF,20260602161500,5,2014,1978,36,1247,1236,11,38,8,1,4317,138.79,45.18,49.14,19711,18336
IMS-CSCF-A02,S_CSCF,20260602162000,5,1974,1936,38,1222,1192,30,52,13,3,4231,134.56,44.41,47.94,19239,19078
IMS-CSCF-A02,S_CSCF,20260602162500,5,2114,2102,12,1308,1271,37,37,10,2,4530,134.38,43.85,50.11,21779,19814
IMS-CSCF-A02,S_CSCF,20260602163000,5,2118,2086,32,1311,1282,29,45,12,4,4540,143.06,44.8,49.64,21071,19908
IMS-CSCF-A02,S_CSCF,20260602163500,5,2110,2078,32,1306,1275,31,51,11,1,4522,139.26,43.1,49.03,21704,20273
